ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize
NSECM,4671,8,JSWISPL,JSWISPL-EQ,EQ,JSWISPL-EQ,1100100004671,27.15,24.65,3860619,0.05,1
NSECM,6302,8,APOLSINHOT,APOLSINHOT-EQ,EQ,APOLSINHOT-EQ,1100100006302,685.6,457.1,85033,0.05,1
NSECM,3821,8,ZODIACLOTH,ZODIACLOTH-EQ,EQ,ZODIACLOTH-EQ,1100100003821,129.95,86.65,735020,0.05,1
NSECM,28952,8,DUCON,DUCON-EQ,EQ,DUCON-EQ,1100100028952,6.1,5.6,3422876,0.05,1
NSECM,1085,8,GABRIEL,GABRIEL-EQ,EQ,GABRIEL-EQ,1100100001085,139.05,92.75,862725,0.05,1
NSECM,14761,8,NELCAST,NELCAST-EQ,EQ,NELCAST-EQ,1100100014761,78,52,1538442,0.05,1
NSECM,11359,8,DHANBANK,DHANBANK-EQ,EQ,DHANBANK-EQ,1100100011359,19.3,12.9,6210940,0.05,1
NSECM,1038,8,FINCABLES,FINCABLES-EQ,EQ,FINCABLES-EQ,1100100001038,483.3,322.2,248220,0.05,1
NSECM,19211,8,HMVL,HMVL-EQ,EQ,HMVL-EQ,1100100019211,85.35,56.95,1405432,0.05,1
NSECM,30392,8,ICICINF100,ICICINF100-EQ,EQ,ICICINF100-EQ,1100100030392,197.59,131.73,103191,0.01,1
NSECM,10217,8,ADANITRANS,ADANITRANS-EQ,EQ,ADANITRANS-EQ,1100100010217,851.05,696.35,128677,0.05,1
NSECM,17881,8,DBCORP,DBCORP-EQ,EQ,DBCORP-EQ,1100100017881,116.5,77.7,1029782,0.05,1
NSECM,22440,8,UTIBANKETF,UTIBANKETF-EQ,EQ,UTIBANKETF-EQ,1100100022440,43.1,28.74,532997,0.01,1
NSECM,2188,8,GENCON,GENCON-EQ,EQ,GENCON-EQ,1100100002188,64.25,42.85,1377955,0.05,1
NSECM,3837,8,TOKYOPLAST,TOKYOPLAST-EQ,EQ,TOKYOPLAST-EQ,1100100003837,84.15,56.15,310695,0.05,1
NSECM,17728,8,ASTEC,ASTEC-EQ,EQ,ASTEC-EQ,1100100017728,1275.1,850.1,94093,0.05,1
NSECM,13061,8,IIFLWAM,IIFLWAM-EQ,EQ,IIFLWAM-EQ,1100100013061,1441.8,961.2,83187,0.05,1
NSECM,21119,8,KICL,KICL-EQ,EQ,KICL-EQ,1100100021119,1864.05,1242.75,64370,0.05,1
NSECM,28899,8,KITEX,KITEX-EQ,EQ,KITEX-EQ,1100100028899,133.55,89.05,898414,0.05,1
NSECM,2277,8,MRF,MRF-EQ,EQ,MRF-EQ,1100100002277,97652.85,79897.85,1123,0.05,1
NSECM,14208,8,TV18BRDCST,TV18BRDCST-EQ,EQ,TV18BRDCST-EQ,1100100014208,42.15,28.15,2844123,0.05,1
NSECM,3339,8,SUNDARMFIN,SUNDARMFIN-EQ,EQ,SUNDARMFIN-EQ,1100100003339,3212.4,2141.6,37330,0.05,1
NSECM,14552,8,PHOENIXLTD,PHOENIXLTD-EQ,EQ,PHOENIXLTD-EQ,1100100014552,959.55,639.75,125036,0.05,1
NSECM,22239,8,EBBETF0431,EBBETF0431-EQ,EQ,EBBETF0431-EQ,1100100022239,1194.72,796.48,100402,0.01,1
NSECM,13528,8,GMRINFRA,GMRINFRA-EQ,EQ,GMRINFRA-EQ,1100100013528,30.05,24.65,3651746,0.05,1
NSECM,8119,8,RPSGVENT,RPSGVENT-EQ,EQ,RPSGVENT-EQ,1100100008119,390.7,260.5,307108,0.05,1
NSECM,2636,8,NETFDIVOPP,NETFDIVOPP-EQ,EQ,NETFDIVOPP-EQ,1100100002636,44.24,29.5,263454,0.01,1
NSECM,6782,8,NIPPOBATRY,NIPPOBATRY-EQ,EQ,NIPPOBATRY-EQ,1100100006782,887.75,591.85,122624,0.05,1
NSECM,10176,8,SETFNIF50,SETFNIF50-EQ,EQ,SETFNIF50-EQ,1100100010176,187.51,125.01,639903,0.01,1
NSECM,676,8,EXIDEIND,EXIDEIND-EQ,EQ,EXIDEIND-EQ,1100100000676,221.55,181.35,496399,0.05,1
NSECM,104,8,SHAREINDIA,SHAREINDIA-EQ,EQ,SHAREINDIA-EQ,1100100000104,326.2,217.5,367819,0.05,1
NSECM,3787,8,WIPRO,WIPRO-EQ,EQ,WIPRO-EQ,1100100003787,467.7,382.7,234328,0.05,1
NSECM,16253,8,EBBETF0430,EBBETF0430-EQ,EQ,EBBETF0430-EQ,1100100016253,1329.98,886.66,90192,0.01,1
NSECM,11667,8,DWARKESH,DWARKESH-EQ,EQ,DWARKESH-EQ,1100100011667,41.15,27.45,2915283,0.05,1
NSECM,5204,8,GMDCLTD,GMDCLTD-EQ,EQ,GMDCLTD-EQ,1100100005204,72.3,48.2,1659641,0.05,1
NSECM,4105,8,SILINV,SILINV-EQ,EQ,SILINV-EQ,1100100004105,257.3,171.6,346484,0.05,1
NSECM,3405,8,TATACHEM,TATACHEM-EQ,EQ,TATACHEM-EQ,1100100003405,862.2,705.5,127378,0.05,1
NSECM,20830,8,MOIL,MOIL-EQ,EQ,MOIL-EQ,1100100020830,186.65,124.45,642683,0.05,1
NSECM,18783,8,IDFNIFTYET,IDFNIFTYET-EQ,EQ,IDFNIFTYET-EQ,1100100018783,189.85,126.57,16118,0.01,1
NSECM,14838,8,DECCANCE,DECCANCE-EQ,EQ,DECCANCE-EQ,1100100014838,510.3,340.2,235143,0.05,1
NSECM,1412,8,HSIL,HSIL-EQ,EQ,HSIL-EQ,1100100001412,203,135.4,590989,0.05,1
NSECM,14003,8,ZEEMEDIA,ZEEMEDIA-EQ,EQ,ZEEMEDIA-EQ,1100100014003,7.15,6.55,14598240,0.05,1
NSECM,28913,8,ROSSELLIND,ROSSELLIND-EQ,EQ,ROSSELLIND-EQ,1100100028913,142.8,95.2,840312,0.05,1
NSECM,24409,8,DHANUKA,DHANUKA-EQ,EQ,DHANUKA-EQ,1100100024409,865.4,577,138617,0.05,1
NSECM,1814,8,KALPATPOWR,KALPATPOWR-EQ,EQ,KALPATPOWR-EQ,1100100001814,476.6,317.8,251656,0.05,1
NSECM,13745,8,GTLINFRA,GTLINFRA-EQ,EQ,GTLINFRA-EQ,1100100013745,1,0.9,105260669,0.05,1
NSECM,13400,8,BHAGERIA,BHAGERIA-EQ,EQ,BHAGERIA-EQ,1100100013400,195.3,130.2,614422,0.05,1
NSECM,48,8,HAPPSTMNDS,HAPPSTMNDS-EQ,EQ,HAPPSTMNDS-EQ,1100100000048,647.1,431.4,185341,0.05,1
NSECM,17704,8,QUESS,QUESS-EQ,EQ,QUESS-EQ,1100100017704,856.95,571.35,139960,0.05,1
NSECM,11774,8,3IINFOTECH,3IINFOTECH-EQ,EQ,3IINFOTECH-EQ,1100100011774,8.85,8.05,11833913,0.05,1
NSECM,811,8,DCMSHRIRAM,DCMSHRIRAM-EQ,EQ,DCMSHRIRAM-EQ,1100100000811,647.25,431.55,185259,0.05,1
NSECM,4176,8,ZENITHEXPO,ZENITHEXPO-EQ,EQ,ZENITHEXPO-EQ,1100100004176,77.15,63.15,176457,0.05,1
NSECM,8833,8,BCG,BCG-EQ,EQ,BCG-EQ,1100100008833,9,8.2,11627757,0.05,1
NSECM,8825,8,PRIVISCL,PRIVISCL-EQ,EQ,PRIVISCL-EQ,1100100008825,771.95,514.65,155430,0.05,1
NSECM,10637,8,OLECTRA,OLECTRA-EQ,EQ,OLECTRA-EQ,1100100010637,238.1,215.5,440855,0.05,1
NSECM,14445,8,NAHARPOLY,NAHARPOLY-EQ,EQ,NAHARPOLY-EQ,1100100014445,120.95,80.65,804027,0.05,1
NSECM,15061,8,KOTAKPSUBK,KOTAKPSUBK-EQ,EQ,KOTAKPSUBK-EQ,1100100015061,276.57,184.39,11360,0.01,1
NSECM,10515,8,UTISENSETF,UTISENSETF-EQ,EQ,UTISENSETF-EQ,1100100010515,640.17,426.79,187444,0.01,1
NSECM,522,8,ICICIB22,ICICIB22-EQ,EQ,ICICIB22-EQ,1100100000522,45.51,30.35,2635763,0.01,1
NSECM,1186,8,GLAND,GLAND-EQ,EQ,GLAND-EQ,1100100001186,2967.6,1978.4,40330,0.05,1
NSECM,694,8,CIPLA,CIPLA-EQ,EQ,CIPLA-EQ,1100100000694,886.5,725.4,123386,0.05,1
NSECM,1570,8,GMMPFAUDLR,GMMPFAUDLR-EQ,EQ,GMMPFAUDLR-EQ,1100100001570,5175.9,3450.6,23183,0.05,1
NSECM,1139,8,GICHSGFIN,GICHSGFIN-EQ,EQ,GICHSGFIN-EQ,1100100001139,160.6,107.1,747075,0.05,1
NSECM,16913,8,ARTEMISMED,ARTEMISMED-EQ,EQ,ARTEMISMED-EQ,1100100016913,242.3,219.3,431844,0.05,1
NSECM,317,8,BAJFINANCE,BAJFINANCE-EQ,EQ,BAJFINANCE-EQ,1100100000317,6113.6,5002.1,17475,0.05,1
NSECM,1964,8,TRENT,TRENT-EQ,EQ,TRENT-EQ,1100100001964,964.2,788.9,113755,0.05,1
NSECM,10285,8,AYMSYNTEX,AYMSYNTEX-EQ,EQ,AYMSYNTEX-EQ,1100100010285,51.6,46.7,1636154,0.05,1
NSECM,10925,8,GODREJIND,GODREJIND-EQ,EQ,GODREJIND-EQ,1100100010925,583.9,389.3,205280,0.05,1
NSECM,21726,8,MATRIMONY,MATRIMONY-EQ,EQ,MATRIMONY-EQ,1100100021726,1276.1,850.8,94025,0.05,1
NSECM,11813,8,SHOPERSTOP,SHOPERSTOP-EQ,EQ,SHOPERSTOP-EQ,1100100011813,284.5,189.7,421687,0.05,1
NSECM,19438,8,AHLEAST,AHLEAST-EQ,EQ,AHLEAST-EQ,1100100019438,201.6,134.4,376958,0.05,1
NSECM,11377,8,MAHABANK,MAHABANK-EQ,EQ,MAHABANK-EQ,1100100011377,25.2,20.7,4355945,0.05,1
NSECM,425,8,KHADIM,KHADIM-EQ,EQ,KHADIM-EQ,1100100000425,207.1,138.1,579358,0.05,1
NSECM,17818,8,LTI,LTI-EQ,EQ,LTI-EQ,1100100017818,4417.65,3614.45,24799,0.05,1
NSECM,14602,8,WEBELSOLAR,WEBELSOLAR-EQ,EQ,WEBELSOLAR-EQ,1100100014602,44.85,40.65,1000444,0.05,1
NSECM,10447,8,MCDOWELL-N,MCDOWELL-N-EQ,EQ,MCDOWELL-N-EQ,1100100010447,598.15,489.45,183839,0.05,1
NSECM,1134,8,APOLLO,APOLLO-EQ,EQ,APOLLO-EQ,1100100001134,132.95,88.65,678979,0.05,1
NSECM,592,8,GRAPHITE,GRAPHITE-EQ,EQ,GRAPHITE-EQ,1100100000592,623.55,415.75,192249,0.05,1
NSECM,9014,8,ANUP,ANUP-EQ,EQ,ANUP-EQ,1100100009014,760.1,506.8,157863,0.05,1
NSECM,1415,8,GLOBAL,GLOBAL-EQ,EQ,GLOBAL-EQ,1100100001415,51.6,46.7,332895,0.05,1
NSECM,1491,8,IFCI,IFCI-EQ,EQ,IFCI-EQ,1100100001491,16.25,14.75,6450168,0.05,1
NSECM,236,8,ASIANPAINT,ASIANPAINT-EQ,EQ,ASIANPAINT-EQ,1100100000236,2641.45,2161.25,41245,0.05,1
NSECM,31258,8,NDL,NDL-EQ,EQ,NDL-EQ,1100100031258,35.25,28.85,1571204,0.05,1
NSECM,13126,8,REPRO,REPRO-EQ,EQ,REPRO-EQ,1100100013126,460.2,306.8,260746,0.05,1
NSECM,335,8,BALKRISIND,BALKRISIND-EQ,EQ,BALKRISIND-EQ,1100100000335,1791,1465.4,61281,0.05,1
NSECM,578,8,LIKHITHA,LIKHITHA-EQ,EQ,LIKHITHA-EQ,1100100000578,377.85,251.95,317552,0.05,1
NSECM,3518,8,TORNTPHARM,TORNTPHARM-EQ,EQ,TORNTPHARM-EQ,1100100003518,2707.3,2215.1,40613,0.05,1
NSECM,7109,8,JMA,JMA-EQ,EQ,JMA-EQ,1100100007109,40.9,27.3,975050,0.05,1
NSECM,15254,8,CEATLTD,CEATLTD-EQ,EQ,CEATLTD-EQ,1100100015254,1935.8,1290.6,61969,0.05,1
NSECM,16222,8,EBBETF0423,EBBETF0423-EQ,EQ,EBBETF0423-EQ,1100100016222,1331.25,887.51,90103,0.01,1
NSECM,18252,8,SPAL,SPAL-EQ,EQ,SPAL-EQ,1100100018252,213.8,142.6,561152,0.05,1
NSECM,27161,8,CINELINE,CINELINE-EQ,EQ,CINELINE-EQ,1100100027161,45.45,30.35,915599,0.05,1
NSECM,9428,8,SKIPPER,SKIPPER-EQ,EQ,SKIPPER-EQ,1100100009428,71.4,47.6,1680608,0.05,1
NSECM,181,8,ARENTERP,ARENTERP-EQ,EQ,ARENTERP-EQ,1100100000181,11.8,10.7,101641,0.05,1
NSECM,11731,8,CONSOFINVT,CONSOFINVT-EQ,EQ,CONSOFINVT-EQ,1100100011731,63.9,42.6,1057072,0.05,1
NSECM,13175,8,NITINSPIN,NITINSPIN-EQ,EQ,NITINSPIN-EQ,1100100013175,92.4,75.6,1190458,0.05,1
NSECM,11226,8,BAGFILMS,BAGFILMS-EQ,EQ,BAGFILMS-EQ,1100100011226,2.75,2.55,6466351,0.05,1
NSECM,17181,8,MANXT50,MANXT50-EQ,EQ,MANXT50-EQ,1100100017181,419.38,279.6,32800,0.01,1
NSECM,2969,8,SAKHTISUG,SAKHTISUG-EQ,EQ,SAKHTISUG-EQ,1100100002969,10.65,8.75,3886363,0.05,1
NSECM,22233,8,DHUNINV,DHUNINV-EQ,EQ,DHUNINV-EQ,1100100022233,338.5,225.7,199377,0.05,1
NSECM,10580,8,TCI,TCI-EQ,EQ,TCI-EQ,1100100010580,293.2,195.5,409235,0.05,1
NSECM,11511,8,CENTEXT,CENTEXT-EQ,EQ,CENTEXT-EQ,1100100011511,5.05,4.15,2615999,0.05,1
NSECM,20140,8,GALLISPAT,GALLISPAT-EQ,EQ,GALLISPAT-EQ,1100100020140,46.85,31.25,2560729,0.05,1
NSECM,14334,8,HSCL,HSCL-EQ,EQ,HSCL-EQ,1100100014334,54.65,36.45,2194971,0.05,1
NSECM,11364,8,VAIBHAVGBL,VAIBHAVGBL-EQ,EQ,VAIBHAVGBL-EQ,1100100011364,4988.8,3325.9,24051,0.05,1
NSECM,14612,8,SIMBHALS,SIMBHALS-EQ,EQ,SIMBHALS-EQ,1100100014612,8.3,7.6,1349823,0.05,1
NSECM,2385,8,NAVNETEDUL,NAVNETEDUL-EQ,EQ,NAVNETEDUL-EQ,1100100002385,105.05,70.05,1142063,0.05,1
NSECM,13421,8,EMKAY,EMKAY-EQ,EQ,EMKAY-EQ,1100100013421,95.9,64,805042,0.05,1
NSECM,25584,8,TRITURBINE,TRITURBINE-EQ,EQ,TRITURBINE-EQ,1100100025584,121.95,81.35,983495,0.05,1
NSECM,20314,8,NRAIL,NRAIL-EQ,EQ,NRAIL-EQ,1100100020314,300.95,200.65,398723,0.05,1
NSECM,11739,8,SHRIRAMCIT,SHRIRAMCIT-EQ,EQ,SHRIRAMCIT-EQ,1100100011739,1672.65,1368.55,65740,0.05,1
NSECM,11439,8,BANKBEES,BANKBEES-EQ,EQ,BANKBEES-EQ,1100100011439,433.32,288.88,276848,0.01,1
NSECM,12124,8,DOLAT,DOLAT-EQ,EQ,DOLAT-EQ,1100100012124,68.7,45.8,1746623,0.05,1
NSECM,21808,8,SBILIFE,SBILIFE-EQ,EQ,SBILIFE-EQ,1100100021808,1005.6,822.8,109005,0.05,1
NSECM,13275,8,INDOTECH,INDOTECH-EQ,EQ,INDOTECH-EQ,1100100013275,121.3,80.9,347273,0.05,1
NSECM,17333,8,MHRIL,MHRIL-EQ,EQ,MHRIL-EQ,1100100017333,274.9,183.3,436453,0.05,1
NSECM,24184,8,PIIND,PIIND-EQ,EQ,PIIND-EQ,1100100024184,2473.25,2023.65,44452,0.05,1
NSECM,5900,8,AXISBANK,AXISBANK-EQ,EQ,AXISBANK-EQ,1100100005900,825.65,675.55,131630,0.05,1
NSECM,17307,8,AJMERA,AJMERA-EQ,EQ,AJMERA-EQ,1100100017307,155.7,103.8,770696,0.05,1
NSECM,7048,8,HESTERBIO,HESTERBIO-EQ,EQ,HESTERBIO-EQ,1100100007048,2092.25,1394.85,57353,0.05,1
NSECM,14134,8,PITTIENG,PITTIENG-EQ,EQ,PITTIENG-EQ,1100100014134,85.65,57.15,1048037,0.05,1
NSECM,18659,8,MARATHON,MARATHON-EQ,EQ,MARATHON-EQ,1100100018659,76.7,69.4,1368913,0.05,1
NSECM,11536,8,TCS,TCS-EQ,EQ,TCS-EQ,1100100011536,3363.7,2752.2,30019,0.05,1
NSECM,14346,8,ORIENTALTL,ORIENTALTL-EQ,EQ,ORIENTALTL-EQ,1100100014346,8,6.6,932447,0.05,1
NSECM,203,8,ASHAPURMIN,ASHAPURMIN-EQ,EQ,ASHAPURMIN-EQ,1100100000203,124,112.2,846722,0.05,1
NSECM,14672,8,NAVINFLUOR,NAVINFLUOR-EQ,EQ,NAVINFLUOR-EQ,1100100014672,2933.6,2400.3,37486,0.05,1
NSECM,822,8,BANKA,BANKA-EQ,EQ,BANKA-EQ,1100100000822,73.4,66.5,336192,0.05,1
NSECM,1328,8,MARINE,MARINE-EQ,EQ,MARINE-EQ,1100100001328,78.5,52.4,1527795,0.05,1
NSECM,15332,8,NMDC,NMDC-EQ,EQ,NMDC-EQ,1100100015332,147.5,120.7,744029,0.05,1
NSECM,1530,8,INDIANHUME,INDIANHUME-EQ,EQ,INDIANHUME-EQ,1100100001530,228.35,152.25,525458,0.05,1
NSECM,2319,8,NCC,NCC-EQ,EQ,NCC-EQ,1100100002319,95.85,78.45,1147121,0.05,1
NSECM,18992,8,PIONDIST,PIONDIST-EQ,EQ,PIONDIST-EQ,1100100018992,128.4,85.6,437794,0.05,1
NSECM,21462,8,SPTL,SPTL-EQ,EQ,SPTL-EQ,1100100021462,4.2,3.5,20634405,0.05,1
NSECM,8163,8,SPENCERS,SPENCERS-EQ,EQ,SPENCERS-EQ,1100100008163,93,62,1290246,0.05,1
NSECM,25088,8,ASAHISONG,ASAHISONG-EQ,EQ,ASAHISONG-EQ,1100100025088,378.95,252.65,316648,0.05,1
NSECM,13859,8,VENUSREM,VENUSREM-EQ,EQ,VENUSREM-EQ,1100100013859,248.4,224.8,403583,0.05,1
NSECM,15303,8,BANG,BANG-EQ,EQ,BANG-EQ,1100100015303,35.45,23.65,443411,0.05,1
NSECM,17052,8,HARITASEAT,HARITASEAT-EQ,EQ,HARITASEAT-EQ,1100100017052,794.4,650,138459,0.05,1
NSECM,1330,8,HDFC,HDFC-EQ,EQ,HDFC-EQ,1100100001330,2824.8,2311.2,37739,0.05,1
NSECM,15229,8,LICNFNHGP,LICNFNHGP-EQ,EQ,LICNFNHGP-EQ,1100100015229,191.9,127.94,625287,0.01,1
NSECM,7053,8,ACCELYA,ACCELYA-EQ,EQ,ACCELYA-EQ,1100100007053,1077.6,718.4,111349,0.05,1
NSECM,14309,8,INDIANB,INDIANB-EQ,EQ,INDIANB-EQ,1100100014309,144.65,118.35,760063,0.05,1
NSECM,1143,8,NCPSESDL24,NCPSESDL24-EQ,EQ,NCPSESDL24-EQ,1100100001143,122.71,81.81,977837,0.01,1
NSECM,2263,8,BANDHANBNK,BANDHANBNK-EQ,EQ,BANDHANBNK-EQ,1100100002263,384.1,314.3,285035,0.05,1
NSECM,22243,8,EBBETF0425,EBBETF0425-EQ,EQ,EBBETF0425-EQ,1100100022243,1216.38,810.92,98609,0.01,1
NSECM,18226,8,MANINFRA,MANINFRA-EQ,EQ,MANINFRA-EQ,1100100018226,54.1,36.1,2217107,0.05,1
NSECM,21314,8,DYNPRO,DYNPRO-EQ,EQ,DYNPRO-EQ,1100100021314,577.5,385,207786,0.05,1
NSECM,9867,8,NEXTMEDIA,NEXTMEDIA-EQ,EQ,NEXTMEDIA-EQ,1100100009867,4.55,4.15,2187398,0.05,1
NSECM,1482,8,IFBAGRO,IFBAGRO-EQ,EQ,IFBAGRO-EQ,1100100001482,507.3,338.2,236538,0.05,1
NSECM,29050,8,ZUARI,ZUARI-EQ,EQ,ZUARI-EQ,1100100029050,115.55,77.05,1038412,0.05,1
NSECM,3327,8,SUDARSCHEM,SUDARSCHEM-EQ,EQ,SUDARSCHEM-EQ,1100100003327,659.75,439.85,181859,0.05,1
NSECM,19410,8,ROSSARI,ROSSARI-EQ,EQ,ROSSARI-EQ,1100100019410,1186.95,791.35,101054,0.05,1
NSECM,13430,8,KELLTONTEC,KELLTONTEC-EQ,EQ,KELLTONTEC-EQ,1100100013430,87.7,58.5,1367956,0.05,1
NSECM,1512,8,INDHOTEL,INDHOTEL-EQ,EQ,INDHOTEL-EQ,1100100001512,150.1,100.1,798937,0.05,1
NSECM,22365,8,ICICITECH,ICICITECH-EQ,EQ,ICICITECH-EQ,1100100022365,314.13,209.43,143259,0.01,1
NSECM,4037,8,AUSOMENT,AUSOMENT-EQ,EQ,AUSOMENT-EQ,1100100004037,56.8,46.5,445490,0.05,1
NSECM,1313,8,HARRMALAYA,HARRMALAYA-EQ,EQ,HARRMALAYA-EQ,1100100001313,184.3,122.9,603491,0.05,1
NSECM,16996,8,GISOLUTION,GISOLUTION-EQ,EQ,GISOLUTION-EQ,1100100016996,2.75,2.55,281608,0.05,1
NSECM,2972,8,ORIENTELEC,ORIENTELEC-EQ,EQ,ORIENTELEC-EQ,1100100002972,354.15,236.15,338648,0.05,1
NSECM,19679,8,ICICIGOLD,ICICIGOLD-EQ,EQ,ICICIGOLD-EQ,1100100019679,47.59,31.73,1342400,0.01,1
NSECM,10755,8,APTECHT,APTECHT-EQ,EQ,APTECHT-EQ,1100100010755,261.7,174.5,458481,0.05,1
NSECM,13730,8,INSPIRISYS,INSPIRISYS-EQ,EQ,INSPIRISYS-EQ,1100100013730,46.9,42.5,1295471,0.05,1
NSECM,11355,8,PTC,PTC-EQ,EQ,PTC-EQ,1100100011355,96.35,64.25,1245307,0.05,1
NSECM,530,8,BPL,BPL-EQ,EQ,BPL-EQ,1100100000530,29.3,26.6,1598533,0.05,1
NSECM,16915,8,WABCOINDIA,WABCOINDIA-EQ,EQ,WABCOINDIA-EQ,1100100016915,7506.35,5004.25,15970,0.05,1
NSECM,15419,8,DPSCLTD,DPSCLTD-EQ,EQ,DPSCLTD-EQ,1100100015419,14.45,11.85,7604323,0.05,1
NSECM,27037,8,TBZ,TBZ-EQ,EQ,TBZ-EQ,1100100027037,92.2,61.5,1301180,0.05,1
NSECM,342,8,CAMS,CAMS-EQ,EQ,CAMS-EQ,1100100000342,2249.3,1499.6,53323,0.05,1
NSECM,10578,8,MPSLTD,MPSLTD-EQ,EQ,MPSLTD-EQ,1100100010578,573.45,382.35,209238,0.05,1
NSECM,10588,8,SHREEPUSHK,SHREEPUSHK-EQ,EQ,SHREEPUSHK-EQ,1100100010588,161.7,107.8,742108,0.05,1
NSECM,19234,8,LAURUSLABS,LAURUSLABS-EQ,EQ,LAURUSLABS-EQ,1100100019234,435.75,290.55,274965,0.05,1
NSECM,14356,8,MINDTREE,MINDTREE-EQ,EQ,MINDTREE-EQ,1100100014356,2059,1684.7,53369,0.05,1
NSECM,14853,8,OMAXE,OMAXE-EQ,EQ,OMAXE-EQ,1100100014853,80.45,65.85,1366998,0.05,1
NSECM,8736,8,PNBGILTS,PNBGILTS-EQ,EQ,PNBGILTS-EQ,1100100008736,62.45,41.65,1921068,0.05,1
NSECM,3088,8,INDOSTAR,INDOSTAR-EQ,EQ,INDOSTAR-EQ,1100100003088,403.55,269.05,297286,0.05,1
NSECM,3579,8,UNICHEMLAB,UNICHEMLAB-EQ,EQ,UNICHEMLAB-EQ,1100100003579,387,258,310066,0.05,1
NSECM,17475,8,ICICINV20,ICICINV20-EQ,EQ,ICICINV20-EQ,1100100017475,93.62,62.42,58788,0.01,1
NSECM,7401,8,RAJESHEXPO,RAJESHEXPO-EQ,EQ,RAJESHEXPO-EQ,1100100007401,625.4,417,191623,0.05,1
NSECM,13352,8,MALUPAPER,MALUPAPER-EQ,EQ,MALUPAPER-EQ,1100100013352,30.05,24.65,557837,0.05,1
NSECM,583,8,CANFINHOME,CANFINHOME-EQ,EQ,CANFINHOME-EQ,1100100000583,715.85,477.25,167507,0.05,1
NSECM,3363,8,SUPREMEIND,SUPREMEIND-EQ,EQ,SUPREMEIND-EQ,1100100003363,2478.1,1652.1,48397,0.05,1
NSECM,1181,8,GODFRYPHLP,GODFRYPHLP-EQ,EQ,GODFRYPHLP-EQ,1100100001181,1076.75,717.85,111422,0.05,1
NSECM,15330,8,QGOLDHALF,QGOLDHALF-EQ,EQ,QGOLDHALF-EQ,1100100015330,2312.25,1541.55,14530,0.05,1
NSECM,1675,8,ITI,ITI-EQ,EQ,ITI-EQ,1100100001675,154.85,103.25,774325,0.05,1
NSECM,2142,8,MFSL,MFSL-EQ,EQ,MFSL-EQ,1100100002142,982.05,803.55,111790,0.05,1
NSECM,24190,8,SYMPHONY,SYMPHONY-EQ,EQ,SYMPHONY-EQ,1100100024190,1610.45,1073.65,74504,0.05,1
NSECM,5938,8,MONTECARLO,MONTECARLO-EQ,EQ,MONTECARLO-EQ,1100100005938,265.6,177.1,451772,0.05,1
NSECM,1672,8,HGINFRA,HGINFRA-EQ,EQ,HGINFRA-EQ,1100100001672,329.9,220,363654,0.05,1
NSECM,15083,8,ADANIPORTS,ADANIPORTS-EQ,EQ,ADANIPORTS-EQ,1100100015083,800.95,655.35,136127,0.05,1
NSECM,13710,8,FIEMIND,FIEMIND-EQ,EQ,FIEMIND-EQ,1100100013710,718.2,478.8,167077,0.05,1
NSECM,18431,8,BIGBLOC,BIGBLOC-EQ,EQ,BIGBLOC-EQ,1100100018431,106.5,96.4,462952,0.05,1
NSECM,11705,8,XCHANGING,XCHANGING-EQ,EQ,XCHANGING-EQ,1100100011705,84.05,56.05,1427527,0.05,1
NSECM,11184,8,IDFCFIRSTB,IDFCFIRSTB-EQ,EQ,IDFCFIRSTB-EQ,1100100011184,73.6,60.3,1491843,0.05,1
NSECM,21254,8,ICICILOVOL,ICICILOVOL-EQ,EQ,ICICILOVOL-EQ,1100100021254,143.49,95.67,47200,0.01,1
NSECM,3396,8,TAINWALCHM,TAINWALCHM-EQ,EQ,TAINWALCHM-EQ,1100100003396,78.2,52.2,306198,0.05,1
NSECM,2085,8,MAHSCOOTER,MAHSCOOTER-EQ,EQ,MAHSCOOTER-EQ,1100100002085,4437.15,2958.15,27039,0.05,1
NSECM,14339,8,GANESHHOUC,GANESHHOUC-EQ,EQ,GANESHHOUC-EQ,1100100014339,56.25,50.95,1609725,0.05,1
NSECM,7848,8,BIL,BIL-EQ,EQ,BIL-EQ,1100100007848,178,118.7,399017,0.05,1
NSECM,1782,8,KANPRPLA,KANPRPLA-EQ,EQ,KANPRPLA-EQ,1100100001782,192.05,128.05,468020,0.05,1
NSECM,6368,8,SICAL,SICAL-EQ,EQ,SICAL-EQ,1100100006368,15.4,12.6,1913612,0.05,1
NSECM,12231,8,OCCL,OCCL-EQ,EQ,OCCL-EQ,1100100012231,1194.65,796.45,100440,0.05,1
NSECM,11593,8,HDFCSENETF,HDFCSENETF-EQ,EQ,HDFCSENETF-EQ,1100100011593,655.3,436.88,71236,0.01,1
NSECM,17963,8,NESTLEIND,NESTLEIND-EQ,EQ,NESTLEIND-EQ,1100100017963,18394.65,15050.25,5977,0.05,1
NSECM,2492,8,SILGO,SILGO-EQ,EQ,SILGO-EQ,1100100002492,57.75,38.55,335828,0.05,1
NSECM,15384,8,DHANI,DHANI-EQ,EQ,DHANI-EQ,1100100015384,334.5,223,358438,0.05,1
NSECM,20453,8,APCL,APCL-EQ,EQ,APCL-EQ,1100100020453,265.3,176.9,452259,0.05,1
