ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize
NSECM,20825,8,HUDCO,HUDCO-EQ,EQ,HUDCO-EQ,1100100020825,58.7,39.2,2041937,0.05,1
NSECM,25897,8,MINDACORP,MINDACORP-EQ,EQ,MINDACORP-EQ,1100100025897,118.05,78.75,1016087,0.05,1
NSECM,896,8,KHAICHEM,KHAICHEM-EQ,EQ,KHAICHEM-EQ,1100100000896,28.1,18.8,3171546,0.05,1
NSECM,13496,8,PFOCUS,PFOCUS-EQ,EQ,PFOCUS-EQ,1100100013496,72.1,48.1,1663824,0.05,1
NSECM,18883,8,SJVN,SJVN-EQ,EQ,SJVN-EQ,1100100018883,31.3,20.9,3827620,0.05,1
NSECM,2073,8,VTL,VTL-EQ,EQ,VTL-EQ,1100100002073,1532.3,1021.6,78283,0.05,1
NSECM,3045,8,SBIN,SBIN-EQ,EQ,SBIN-EQ,1100100003045,416.4,340.7,258813,0.05,1
NSECM,2107,8,STOVEKRAFT,STOVEKRAFT-EQ,EQ,STOVEKRAFT-EQ,1100100002107,551.8,367.9,217454,0.05,1
NSECM,9931,8,VIKASMCORP,VIKASMCORP-EQ,EQ,VIKASMCORP-EQ,1100100009931,3.6,3.3,21696302,0.05,1
NSECM,2328,8,CPSEETF,CPSEETF-EQ,EQ,CPSEETF-EQ,1100100002328,28.83,19.23,4153700,0.01,1
NSECM,1627,8,LINDEINDIA,LINDEINDIA-EQ,EQ,LINDEINDIA-EQ,1100100001627,1995.3,1632.6,55093,0.05,1
NSECM,3001,8,ICICI500,ICICI500-EQ,EQ,ICICI500-EQ,1100100003001,246.16,164.12,23298,0.01,1
NSECM,27067,8,VSSL,VSSL-EQ,EQ,VSSL-EQ,1100100027067,164.85,149.15,636940,0.05,1
NSECM,17742,8,BAFNAPH,BAFNAPH-EQ,EQ,BAFNAPH-EQ,1100100017742,161.45,146.15,650194,0.05,1
NSECM,637,8,CHAMBLFERT,CHAMBLFERT-EQ,EQ,CHAMBLFERT-EQ,1100100000637,282,188,425364,0.05,1
NSECM,21406,8,AVADHSUGAR,AVADHSUGAR-EQ,EQ,AVADHSUGAR-EQ,1100100021406,234.1,156.1,512551,0.05,1
NSECM,25328,8,APLLTD,APLLTD-EQ,EQ,APLLTD-EQ,1100100025328,1015.9,831.2,108109,0.05,1
NSECM,9219,8,TPLPLASTEH,TPLPLASTEH-EQ,EQ,TPLPLASTEH-EQ,1100100009219,185.85,123.95,255069,0.05,1
NSECM,14329,8,SMSPHARMA,SMSPHARMA-EQ,EQ,SMSPHARMA-EQ,1100100014329,154.7,103.2,775412,0.05,1
NSECM,4179,8,SUNDRMBRAK,SUNDRMBRAK-EQ,EQ,SUNDRMBRAK-EQ,1100100004179,426.65,284.45,128660,0.05,1
NSECM,11423,8,DATAMATICS,DATAMATICS-EQ,EQ,DATAMATICS-EQ,1100100011423,149.4,99.6,803184,0.05,1
NSECM,11407,8,XPROINDIA,XPROINDIA-EQ,EQ,XPROINDIA-EQ,1100100011407,60.25,54.55,386301,0.05,1
NSECM,12978,8,NPBET,NPBET-EQ,EQ,NPBET-EQ,1100100012978,227,151.34,22426,0.01,1
NSECM,3799,8,WSTCSTPAPR,WSTCSTPAPR-EQ,EQ,WSTCSTPAPR-EQ,1100100003799,307.5,205,390216,0.05,1
NSECM,9039,8,UFO,UFO-EQ,EQ,UFO-EQ,1100100009039,99.15,66.15,927071,0.05,1
NSECM,1129,8,KEERTI,KEERTI-EQ,EQ,KEERTI-EQ,1100100001129,30,20,333183,0.05,1
NSECM,11681,8,IMPEXFERRO,IMPEXFERRO-EQ,EQ,IMPEXFERRO-EQ,1100100011681,0.95,0.85,2875363,0.05,1
NSECM,11301,8,LUXIND,LUXIND-EQ,EQ,LUXIND-EQ,1100100011301,2054.4,1369.6,58410,0.05,1
NSECM,1660,8,ITC,ITC-EQ,EQ,ITC-EQ,1100100001660,228.6,187.1,479896,0.05,1
NSECM,17094,8,CROMPTON,CROMPTON-EQ,EQ,CROMPTON-EQ,1100100017094,478.6,319.1,250328,0.05,1
NSECM,8311,8,BLUESTARCO,BLUESTARCO-EQ,EQ,BLUESTARCO-EQ,1100100008311,1074.65,716.45,111627,0.05,1
NSECM,3646,8,VARDMNPOLY,VARDMNPOLY-EQ,EQ,VARDMNPOLY-EQ,1100100003646,22.25,20.15,728914,0.05,1
NSECM,19631,8,PRICOLLTD,PRICOLLTD-EQ,EQ,PRICOLLTD-EQ,1100100019631,82,54.7,1462943,0.05,1
NSECM,842,8,DHFL,DHFL-EQ,EQ,DHFL-EQ,1100100000842,19.2,17.4,5464286,0.05,1
NSECM,25,8,ADANIENT,ADANIENT-EQ,EQ,ADANIENT-EQ,1100100000025,987.55,808.05,111080,0.05,1
NSECM,14771,8,TARMAT,TARMAT-EQ,EQ,TARMAT-EQ,1100100014771,60.6,40.4,435914,0.05,1
NSECM,1333,8,HDFCBANK,HDFCBANK-EQ,EQ,HDFCBANK-EQ,1100100001333,1663.35,1360.95,66091,0.05,1
NSECM,21840,8,DIAMONDYD,DIAMONDYD-EQ,EQ,DIAMONDYD-EQ,1100100021840,779.25,519.55,153969,0.05,1
NSECM,2716,8,BUTTERFLY,BUTTERFLY-EQ,EQ,BUTTERFLY-EQ,1100100002716,699.5,466.4,171536,0.05,1
NSECM,2106,8,MANGLMCEM,MANGLMCEM-EQ,EQ,MANGLMCEM-EQ,1100100002106,330,220,363622,0.05,1
NSECM,128,8,ROUTE,ROUTE-EQ,EQ,ROUTE-EQ,1100100000128,1762.45,1442.05,62404,0.05,1
NSECM,1994,8,LIBERTSHOE,LIBERTSHOE-EQ,EQ,LIBERTSHOE-EQ,1100100001994,166.5,111,557207,0.05,1
NSECM,270,8,CHEMCON,CHEMCON-EQ,EQ,CHEMCON-EQ,1100100000270,536.25,357.55,223740,0.05,1
NSECM,11817,8,MANGALAM,MANGALAM-EQ,EQ,MANGALAM-EQ,1100100011817,130.9,87.3,517583,0.05,1
NSECM,3475,8,THERMAX,THERMAX-EQ,EQ,THERMAX-EQ,1100100003475,1655.75,1103.85,72447,0.05,1
NSECM,3880,8,SOMANYCERA,SOMANYCERA-EQ,EQ,SOMANYCERA-EQ,1100100003880,507.7,338.5,236350,0.05,1
NSECM,1156,8,GLFL,GLFL-EQ,EQ,GLFL-EQ,1100100001156,2.85,2.65,887012,0.05,1
NSECM,993,8,EVERESTIND,EVERESTIND-EQ,EQ,EVERESTIND-EQ,1100100000993,373.65,249.15,321123,0.05,1
NSECM,3291,8,STARPAPER,STARPAPER-EQ,EQ,STARPAPER-EQ,1100100003291,160.95,107.35,510393,0.05,1
NSECM,1200,8,MAESGETF,MAESGETF-EQ,EQ,MAESGETF-EQ,1100100001200,30.33,20.23,264936,0.01,1
NSECM,3360,8,SUPPETRO,SUPPETRO-EQ,EQ,SUPPETRO-EQ,1100100003360,521.15,347.45,230162,0.05,1
NSECM,2885,8,RELIANCE,RELIANCE-EQ,EQ,RELIANCE-EQ,1100100002885,2310.65,1890.55,44376,0.05,1
NSECM,14260,8,PGIL,PGIL-EQ,EQ,PGIL-EQ,1100100014260,213.6,142.4,561789,0.05,1
NSECM,18208,8,ORIENTLTD,ORIENTLTD-EQ,EQ,ORIENTLTD-EQ,1100100018208,96.3,87.2,326999,0.05,1
NSECM,11987,8,ICIL,ICIL-EQ,EQ,ICIL-EQ,1100100011987,145.7,97.2,823354,0.05,1
NSECM,29284,8,VMART,VMART-EQ,EQ,VMART-EQ,1100100029284,3286.6,2191.1,36495,0.05,1
NSECM,11794,8,SAKSOFT,SAKSOFT-EQ,EQ,SAKSOFT-EQ,1100100011794,443.1,295.4,270809,0.05,1
NSECM,15389,8,GAMMNINFRA,GAMMNINFRA-EQ,EQ,GAMMNINFRA-EQ,1100100015389,0.8,0.7,30797864,0.05,1
NSECM,4491,8,JCHAC,JCHAC-EQ,EQ,JCHAC-EQ,1100100004491,3250.6,2167.1,36898,0.05,1
NSECM,6713,8,MOLDTKPAC,MOLDTKPAC-EQ,EQ,MOLDTKPAC-EQ,1100100006713,495.7,330.5,242068,0.05,1
NSECM,3252,8,SPIC,SPIC-EQ,EQ,SPIC-EQ,1100100003252,39.9,26.6,3007360,0.05,1
NSECM,30125,8,IBULHSGFIN,IBULHSGFIN-EQ,EQ,IBULHSGFIN-EQ,1100100030125,244.8,200.3,448940,0.05,1
NSECM,3348,8,SUNFLAG,SUNFLAG-EQ,EQ,SUNFLAG-EQ,1100100003348,76.3,50.9,1572234,0.05,1
NSECM,17957,8,MMTC,MMTC-EQ,EQ,MMTC-EQ,1100100017957,49.05,40.15,2240999,0.05,1
NSECM,16819,8,QNIFTY,QNIFTY-EQ,EQ,QNIFTY-EQ,1100100016819,1856.78,1237.86,1410,0.01,1
NSECM,383,8,BEL,BEL-EQ,EQ,BEL-EQ,1100100000383,151.6,124.1,723668,0.05,1
NSECM,3237,8,JTEKTINDIA,JTEKTINDIA-EQ,EQ,JTEKTINDIA-EQ,1100100003237,109.6,73.1,1094539,0.05,1
NSECM,11399,8,SALZERELEC,SALZERELEC-EQ,EQ,SALZERELEC-EQ,1100100011399,156,104,522635,0.05,1
NSECM,14687,8,GOACARBON,GOACARBON-EQ,EQ,GOACARBON-EQ,1100100014687,347.9,284.7,299239,0.05,1
NSECM,12009,8,IMPAL,IMPAL-EQ,EQ,IMPAL-EQ,1100100012009,855.8,570.6,140212,0.05,1
NSECM,1720,8,JAYSREETEA,JAYSREETEA-EQ,EQ,JAYSREETEA-EQ,1100100001720,88.95,59.35,944293,0.05,1
NSECM,20242,8,OBEROIRLTY,OBEROIRLTY-EQ,EQ,OBEROIRLTY-EQ,1100100020242,703.95,469.35,170165,0.05,1
NSECM,380,8,BBTC,BBTC-EQ,EQ,BBTC-EQ,1100100000380,1414.1,942.8,84842,0.05,1
NSECM,19184,8,SFL,SFL-EQ,EQ,SFL-EQ,1100100019184,2484,1656,48294,0.05,1
NSECM,6125,8,GOODLUCK,GOODLUCK-EQ,EQ,GOODLUCK-EQ,1100100006125,82.5,55,752304,0.05,1
NSECM,1289,8,GFLLIMITED,GFLLIMITED-EQ,EQ,GFLLIMITED-EQ,1100100001289,102.15,68.15,1174296,0.05,1
NSECM,13756,8,SHIVAMAUTO,SHIVAMAUTO-EQ,EQ,SHIVAMAUTO-EQ,1100100013756,20.5,18.6,3269999,0.05,1
NSECM,1841,8,KCP,KCP-EQ,EQ,KCP-EQ,1100100001841,99.9,66.6,1201158,0.05,1
NSECM,11522,8,NIITLTD,NIITLTD-EQ,EQ,NIITLTD-EQ,1100100011522,216.9,144.6,553193,0.05,1
NSECM,3493,8,TINPLATE,TINPLATE-EQ,EQ,TINPLATE-EQ,1100100003493,198.3,132.2,605083,0.05,1
NSECM,15141,8,COLPAL,COLPAL-EQ,EQ,COLPAL-EQ,1100100015141,1774.65,1452.05,61740,0.05,1
NSECM,15266,8,JKIL,JKIL-EQ,EQ,JKIL-EQ,1100100015266,233.15,155.45,514601,0.05,1
NSECM,18118,8,THANGAMAYL,THANGAMAYL-EQ,EQ,THANGAMAYL-EQ,1100100018118,731.3,487.6,164072,0.05,1
NSECM,19235,8,IMFA,IMFA-EQ,EQ,IMFA-EQ,1100100019235,556.05,370.75,215789,0.05,1
NSECM,2313,8,MURUDCERA,MURUDCERA-EQ,EQ,MURUDCERA-EQ,1100100002313,26.1,17.4,1711233,0.05,1
NSECM,21195,8,GTPL,GTPL-EQ,EQ,GTPL-EQ,1100100021195,141.75,94.55,846284,0.05,1
NSECM,10738,8,OFSS,OFSS-EQ,EQ,OFSS-EQ,1100100010738,3909.05,2606.05,30616,0.05,1
NSECM,14480,8,GOKULAGRO,GOKULAGRO-EQ,EQ,GOKULAGRO-EQ,1100100014480,27.7,18.5,4312966,0.05,1
NSECM,13966,8,HBLPOWER,HBLPOWER-EQ,EQ,HBLPOWER-EQ,1100100013966,45.65,30.45,2628085,0.05,1
NSECM,2844,8,RANEHOLDIN,RANEHOLDIN-EQ,EQ,RANEHOLDIN-EQ,1100100002844,788.3,525.6,152215,0.05,1
NSECM,1729,8,JBFIND,JBFIND-EQ,EQ,JBFIND-EQ,1100100001729,11.6,9.5,2677209,0.05,1
NSECM,28859,8,PROZONINTU,PROZONINTU-EQ,EQ,PROZONINTU-EQ,1100100028859,20.7,17,4990114,0.05,1
NSECM,2799,8,CHEMFAB,CHEMFAB-EQ,EQ,CHEMFAB-EQ,1100100002799,152,101.4,459222,0.05,1
NSECM,2939,8,RUBYMILLS,RUBYMILLS-EQ,EQ,RUBYMILLS-EQ,1100100002939,217.25,144.85,546743,0.05,1
NSECM,13796,8,MANALIPETC,MANALIPETC-EQ,EQ,MANALIPETC-EQ,1100100013796,71.65,58.65,1534749,0.05,1
NSECM,17046,8,HINDNATGLS,HINDNATGLS-EQ,EQ,HINDNATGLS-EQ,1100100017046,39.35,26.25,2928401,0.05,1
NSECM,9937,8,IBMFNIFTY,IBMFNIFTY-EQ,EQ,IBMFNIFTY-EQ,1100100009937,184.29,122.87,36140,0.01,1
NSECM,1811,8,KAKATCEM,KAKATCEM-EQ,EQ,KAKATCEM-EQ,1100100001811,213.4,142.3,254205,0.05,1
NSECM,21749,8,CAPACITE,CAPACITE-EQ,EQ,CAPACITE-EQ,1100100021749,255,170,470555,0.05,1
NSECM,19299,8,ITDC,ITDC-EQ,EQ,ITDC-EQ,1100100019299,493.5,329,243156,0.05,1
NSECM,8477,8,XELPMOC,XELPMOC-EQ,EQ,XELPMOC-EQ,1100100008477,298.6,270.2,351609,0.05,1
NSECM,11723,8,JSWSTEEL,JSWSTEEL-EQ,EQ,JSWSTEEL-EQ,1100100011723,468.5,383.4,234470,0.05,1
NSECM,2320,8,SMCGLOBAL,SMCGLOBAL-EQ,EQ,SMCGLOBAL-EQ,1100100002320,91.5,61,1311454,0.05,1
NSECM,11829,8,SSWL,SSWL-EQ,EQ,SSWL-EQ,1100100011829,880.8,587.2,136239,0.05,1
NSECM,13771,8,AARVEEDEN,AARVEEDEN-EQ,EQ,AARVEEDEN-EQ,1100100013771,19.5,16,767135,0.05,1
NSECM,11457,8,KOTAKNV20,KOTAKNV20-EQ,EQ,KOTAKNV20-EQ,1100100011457,95.04,63.36,94215,0.01,1
NSECM,1363,8,HINDALCO,HINDALCO-EQ,EQ,HINDALCO-EQ,1100100001363,367.25,300.55,298795,0.05,1
NSECM,17971,8,SBICARD,SBICARD-EQ,EQ,SBICARD-EQ,1100100017971,1226.5,817.7,97814,0.05,1
NSECM,3688,8,VIKASWSP,VIKASWSP-EQ,EQ,VIKASWSP-EQ,1100100003688,7.05,6.45,6685174,0.05,1
NSECM,9046,8,AGROPHOS,AGROPHOS-EQ,EQ,AGROPHOS-EQ,1100100009046,13.3,10.9,662963,0.05,1
NSECM,2176,8,AKG,AKG-EQ,EQ,AKG-EQ,1100100002176,116.3,105.3,346364,0.05,1
NSECM,14627,8,HILTON,HILTON-EQ,EQ,HILTON-EQ,1100100014627,11.05,10.05,406886,0.05,1
NSECM,9168,8,UTISXN50,UTISXN50-EQ,EQ,UTISXN50-EQ,1100100009168,49.27,32.85,106765,0.01,1
NSECM,18096,8,JUBLFOOD,JUBLFOOD-EQ,EQ,JUBLFOOD-EQ,1100100018096,3242.4,2652.9,33916,0.05,1
NSECM,19578,8,UGARSUGAR,UGARSUGAR-EQ,EQ,UGARSUGAR-EQ,1100100019578,20.5,13.7,3678749,0.05,1
NSECM,22433,8,HBANKETF,HBANKETF-EQ,EQ,HBANKETF-EQ,1100100022433,421.94,281.3,65793,0.01,1
NSECM,11441,8,LICNETFSEN,LICNETFSEN-EQ,EQ,LICNETFSEN-EQ,1100100011441,643.58,429.06,186447,0.01,1
NSECM,3761,8,RITES,RITES-EQ,EQ,RITES-EQ,1100100003761,311.3,207.6,385203,0.05,1
NSECM,11460,8,JPASSOCIAT,JPASSOCIAT-EQ,EQ,JPASSOCIAT-EQ,1100100011460,8.2,7.5,12738777,0.05,1
NSECM,14501,8,BALAMINES,BALAMINES-EQ,EQ,BALAMINES-EQ,1100100014501,2059.65,1373.15,58256,0.05,1
NSECM,3637,8,JUBLPHARMA,JUBLPHARMA-EQ,EQ,JUBLPHARMA-EQ,1100100003637,911.25,607.55,131566,0.05,1
NSECM,17400,8,NHPC,NHPC-EQ,EQ,NHPC-EQ,1100100017400,29.1,19.4,4118464,0.05,1
NSECM,11975,8,RML,RML-EQ,EQ,RML-EQ,1100100011975,441.85,361.55,248933,0.05,1
NSECM,24532,8,FILATEX,FILATEX-EQ,EQ,FILATEX-EQ,1100100024532,75.15,61.55,1462919,0.05,1
NSECM,4747,8,INDNIPPON,INDNIPPON-EQ,EQ,INDNIPPON-EQ,1100100004747,468.7,312.5,256006,0.05,1
NSECM,15146,8,JYOTHYLAB,JYOTHYLAB-EQ,EQ,JYOTHYLAB-EQ,1100100015146,176,117.4,681539,0.05,1
NSECM,13511,8,MUNJALAU,MUNJALAU-EQ,EQ,MUNJALAU-EQ,1100100013511,70.5,47,1702099,0.05,1
NSECM,30835,8,PILITA,PILITA-EQ,EQ,PILITA-EQ,1100100030835,19.4,13,6172744,0.05,1
NSECM,17507,8,ADHUNIKIND,ADHUNIKIND-EQ,EQ,ADHUNIKIND-EQ,1100100017507,22.85,18.75,1529174,0.05,1
NSECM,20329,8,CGCL,CGCL-EQ,EQ,CGCL-EQ,1100100020329,421.8,281.2,284488,0.05,1
NSECM,14314,8,TTL,TTL-EQ,EQ,TTL-EQ,1100100014314,57.2,38.2,702986,0.05,1
NSECM,19761,8,ADFFOODS,ADFFOODS-EQ,EQ,ADFFOODS-EQ,1100100019761,1068.1,712.1,112327,0.05,1
NSECM,193,8,ARVIND,ARVIND-EQ,EQ,ARVIND-EQ,1100100000193,89.25,59.55,1344074,0.05,1
NSECM,136,8,ANDHRSUGAR,ANDHRSUGAR-EQ,EQ,ANDHRSUGAR-EQ,1100100000136,374.5,249.7,320405,0.05,1
NSECM,2268,8,MOTOGENFIN,MOTOGENFIN-EQ,EQ,MOTOGENFIN-EQ,1100100002268,21.25,17.45,1266379,0.05,1
NSECM,20760,8,RPPINFRA,RPPINFRA-EQ,EQ,RPPINFRA-EQ,1100100020760,83.3,55.6,739039,0.05,1
NSECM,2259,8,MOREPENLAB,MOREPENLAB-EQ,EQ,MOREPENLAB-EQ,1100100002259,42.45,28.35,2824796,0.05,1
NSECM,12304,8,JSLHISAR,JSLHISAR-EQ,EQ,JSLHISAR-EQ,1100100012304,143.1,95.4,838511,0.05,1
NSECM,2472,8,OILCOUNTUB,OILCOUNTUB-EQ,EQ,OILCOUNTUB-EQ,1100100002472,5.35,4.85,1448267,0.05,1
NSECM,13776,8,GESHIP,GESHIP-EQ,EQ,GESHIP-EQ,1100100013776,400.65,267.15,299370,0.05,1
NSECM,13236,8,SADBHAV,SADBHAV-EQ,EQ,SADBHAV-EQ,1100100013236,86.45,57.65,1387836,0.05,1
NSECM,4279,8,DENORA,DENORA-EQ,EQ,DENORA-EQ,1100100004279,316.1,210.8,173592,0.05,1
NSECM,15017,8,MAANALU,MAANALU-EQ,EQ,MAANALU-EQ,1100100015017,183.4,122.3,221071,0.05,1
NSECM,14418,8,ASTRAL,ASTRAL-EQ,EQ,ASTRAL-EQ,1100100014418,2967.95,1978.65,40382,0.05,1
NSECM,14106,8,AUTOIND,AUTOIND-EQ,EQ,AUTOIND-EQ,1100100014106,39.15,35.45,883802,0.05,1
NSECM,5475,8,GRSE,GRSE-EQ,EQ,GRSE-EQ,1100100005475,243.1,162.1,493490,0.05,1
NSECM,5385,8,AAVAS,AAVAS-EQ,EQ,AAVAS-EQ,1100100005385,2701.6,1801.1,44368,0.05,1
NSECM,10990,8,RADICO,RADICO-EQ,EQ,RADICO-EQ,1100100010990,671.3,447.6,178679,0.05,1
NSECM,1593,8,MGEL,MGEL-EQ,EQ,MGEL-EQ,1100100001593,53.4,35.6,820315,0.05,1
NSECM,13538,8,TECHM,TECHM-EQ,EQ,TECHM-EQ,1100100013538,1129.2,923.9,96729,0.05,1
NSECM,5428,8,TRIGYN,TRIGYN-EQ,EQ,TRIGYN-EQ,1100100005428,78.65,64.35,1006693,0.05,1
NSECM,17547,8,AMRUTANJAN,AMRUTANJAN-EQ,EQ,AMRUTANJAN-EQ,1100100017547,633.05,422.05,189531,0.05,1
NSECM,14299,8,PFC,PFC-EQ,EQ,PFC-EQ,1100100014299,152.75,125.05,718102,0.05,1
NSECM,399,8,NIACL,NIACL-EQ,EQ,NIACL-EQ,1100100000399,206.15,137.45,581743,0.05,1
NSECM,15409,8,NESCO,NESCO-EQ,EQ,NESCO-EQ,1100100015409,697.55,465.05,171992,0.05,1
NSECM,11909,8,SWELECTES,SWELECTES-EQ,EQ,SWELECTES-EQ,1100100011909,232.8,190.5,472468,0.05,1
NSECM,2354,8,KARDA,KARDA-EQ,EQ,KARDA-EQ,1100100002354,118.55,107.35,885292,0.05,1
NSECM,13982,8,JASH,JASH-EQ,EQ,JASH-EQ,1100100013982,336.15,224.15,356944,0.05,1
NSECM,3963,8,GOCLCORP,GOCLCORP-EQ,EQ,GOCLCORP-EQ,1100100003963,278.2,185.5,431280,0.05,1
NSECM,15377,8,PDMJEPAPER,PDMJEPAPER-EQ,EQ,PDMJEPAPER-EQ,1100100015377,31.85,21.25,3104864,0.05,1
NSECM,1348,8,HEROMOTOCO,HEROMOTOCO-EQ,EQ,HEROMOTOCO-EQ,1100100001348,3580.55,2929.55,30564,0.05,1
NSECM,7919,8,BYKE,BYKE-EQ,EQ,BYKE-EQ,1100100007919,24.3,19.9,1311198,0.05,1
NSECM,17541,8,DAMODARIND,DAMODARIND-EQ,EQ,DAMODARIND-EQ,1100100017541,34.95,23.35,761909,0.05,1
NSECM,11699,8,PATELENG,PATELENG-EQ,EQ,PATELENG-EQ,1100100011699,15.75,10.55,7604106,0.05,1
NSECM,11655,8,JBMA,JBMA-EQ,EQ,JBMA-EQ,1100100011655,551.7,367.8,217480,0.05,1
NSECM,10473,8,POWERMECH,POWERMECH-EQ,EQ,POWERMECH-EQ,1100100010473,648.1,432.1,185149,0.05,1
NSECM,11915,8,YESBANK,YESBANK-EQ,EQ,YESBANK-EQ,1100100011915,18.5,12.4,6464165,0.05,1
NSECM,17945,8,SUVENPHAR,SUVENPHAR-EQ,EQ,SUVENPHAR-EQ,1100100017945,576.65,384.45,207979,0.05,1
NSECM,3048,8,SCI,SCI-EQ,EQ,SCI-EQ,1100100003048,144.4,96.3,830519,0.05,1
NSECM,7353,8,SETFNN50,SETFNN50-EQ,EQ,SETFNN50-EQ,1100100007353,428.98,286,18231,0.01,1
NSECM,17851,8,DLINKINDIA,DLINKINDIA-EQ,EQ,DLINKINDIA-EQ,1100100017851,131.75,87.85,910734,0.05,1
NSECM,16783,8,GET&D,GET&D-EQ,EQ,GET&D-EQ,1100100016783,152.2,101.5,788111,0.05,1
NSECM,2606,8,LEMONTREE,LEMONTREE-EQ,EQ,LEMONTREE-EQ,1100100002606,47.4,31.6,2531227,0.05,1
NSECM,3435,8,AGCNET,AGCNET-EQ,EQ,AGCNET-EQ,1100100003435,1050.85,950.85,99897,0.05,1
NSECM,14677,8,GUJAPOLLO,GUJAPOLLO-EQ,EQ,GUJAPOLLO-EQ,1100100014677,249.95,166.65,414044,0.05,1
NSECM,6066,8,ATGL,ATGL-EQ,EQ,ATGL-EQ,1100100006066,822.35,672.85,133077,0.05,1
NSECM,17486,8,EXPLEOSOL,EXPLEOSOL-EQ,EQ,EXPLEOSOL-EQ,1100100017486,648.75,432.55,184954,0.05,1
NSECM,40,8,AEGISCHEM,AEGISCHEM-EQ,EQ,AEGISCHEM-EQ,1100100000040,345.5,230.4,347060,0.05,1
NSECM,31234,8,SCHNEIDER,SCHNEIDER-EQ,EQ,SCHNEIDER-EQ,1100100031234,119.6,79.8,1002802,0.05,1
NSECM,21113,8,BFINVEST,BFINVEST-EQ,EQ,BFINVEST-EQ,1100100021113,372.4,248.3,322208,0.05,1
NSECM,17022,8,MAWANASUG,MAWANASUG-EQ,EQ,MAWANASUG-EQ,1100100017022,39.45,35.75,1279121,0.05,1
NSECM,20063,8,SASTASUNDR,SASTASUNDR-EQ,EQ,SASTASUNDR-EQ,1100100020063,159.15,106.15,753845,0.05,1
NSECM,15234,8,AMBIKCO,AMBIKCO-EQ,EQ,AMBIKCO-EQ,1100100015234,1257.2,838.2,95441,0.05,1
NSECM,13750,8,FLUOROCHEM,FLUOROCHEM-EQ,EQ,FLUOROCHEM-EQ,1100100013750,718.25,478.85,166971,0.05,1
NSECM,7218,8,SBIETFQLTY,SBIETFQLTY-EQ,EQ,SBIETFQLTY-EQ,1100100007218,151.16,100.78,67921,0.01,1
NSECM,2664,8,PIDILITIND,PIDILITIND-EQ,EQ,PIDILITIND-EQ,1100100002664,1892.1,1548.1,57928,0.05,1
NSECM,21339,8,STEELXIND,STEELXIND-EQ,EQ,STEELXIND-EQ,1100100021339,65.6,43.8,1828118,0.05,1
NSECM,3078,8,SHANTIGEAR,SHANTIGEAR-EQ,EQ,SHANTIGEAR-EQ,1100100003078,151.7,101.2,790787,0.05,1
NSECM,2435,8,NETFCONSUM,NETFCONSUM-EQ,EQ,NETFCONSUM-EQ,1100100002435,75.82,50.56,203669,0.01,1
NSECM,967,8,SUBEXLTD,SUBEXLTD-EQ,EQ,SUBEXLTD-EQ,1100100000967,41.65,34.15,2638041,0.05,1
NSECM,3724,8,VSTIND,VSTIND-EQ,EQ,VSTIND-EQ,1100100003724,4152.35,2768.25,28891,0.05,1
NSECM,19937,8,KILITCH,KILITCH-EQ,EQ,KILITCH-EQ,1100100019937,95.9,78.5,506671,0.05,1
NSECM,3509,8,TNPETRO,TNPETRO-EQ,EQ,TNPETRO-EQ,1100100003509,60.9,40.6,1970375,0.05,1
NSECM,19084,8,NETFIT,NETFIT-EQ,EQ,NETFIT-EQ,1100100019084,31.48,21,229450,0.01,1
NSECM,477,8,BIRLACABLE,BIRLACABLE-EQ,EQ,BIRLACABLE-EQ,1100100000477,86.7,57.8,980999,0.05,1
NSECM,3103,8,SHREECEM,SHREECEM-EQ,EQ,SHREECEM-EQ,1100100003103,30173.85,24687.75,3644,0.05,1
NSECM,3426,8,TATAPOWER,TATAPOWER-EQ,EQ,TATAPOWER-EQ,1100100003426,120.65,98.75,910671,0.05,1
NSECM,7851,8,RAMCOSYS,RAMCOSYS-EQ,EQ,RAMCOSYS-EQ,1100100007851,730.1,486.8,164349,0.05,1
NSECM,29124,8,PCJEWELLER,PCJEWELLER-EQ,EQ,PCJEWELLER-EQ,1100100029124,36.7,24.5,3267600,0.05,1
NSECM,25392,8,PANAMAPET,PANAMAPET-EQ,EQ,PANAMAPET-EQ,1100100025392,197.1,131.4,608807,0.05,1
NSECM,14450,8,IBREALEST,IBREALEST-EQ,EQ,IBREALEST-EQ,1100100014450,119.45,79.65,1004352,0.05,1
NSECM,772,8,DABUR,DABUR-EQ,EQ,DABUR-EQ,1100100000772,582,476.2,187346,0.05,1
NSECM,9939,8,ONEPOINT,ONEPOINT-EQ,EQ,ONEPOINT-EQ,1100100009939,13,11.8,819944,0.05,1
NSECM,16725,8,RPGLIFE,RPGLIFE-EQ,EQ,RPGLIFE-EQ,1100100016725,479.6,319.8,250185,0.05,1
NSECM,4007,8,CORALFINAC,CORALFINAC-EQ,EQ,CORALFINAC-EQ,1100100004007,25.2,20.7,1317882,0.05,1
NSECM,11856,8,SHAHALLOYS,SHAHALLOYS-EQ,EQ,SHAHALLOYS-EQ,1100100011856,9.35,8.55,647379,0.05,1
NSECM,13688,8,GATI,GATI-EQ,EQ,GATI-EQ,1100100013688,127.25,84.85,942886,0.05,1
