ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize
NSECM,11829,8,SSWL,SSWL-EQ,EQ,SSWL-EQ,1100100011829,885.9,590.6,135443,0.05,1
NSECM,2493,8,ORIENTHOT,ORIENTHOT-EQ,EQ,ORIENTHOT-EQ,1100100002493,28.95,19.35,4140643,0.05,1
NSECM,13771,8,AARVEEDEN,AARVEEDEN-EQ,EQ,AARVEEDEN-EQ,1100100013771,20.2,16.6,767135,0.05,1
NSECM,23452,8,TCIDEVELOP,TCIDEVELOP-EQ,EQ,TCIDEVELOP-EQ,1100100023452,370.7,247.2,121952,0.05,1
NSECM,11457,8,KOTAKNV20,KOTAKNV20-EQ,EQ,KOTAKNV20-EQ,1100100011457,94.92,63.28,94215,0.01,1
NSECM,14096,8,SIYSIL,SIYSIL-EQ,EQ,SIYSIL-EQ,1100100014096,257.2,171.5,466497,0.05,1
NSECM,1363,8,HINDALCO,HINDALCO-EQ,EQ,HINDALCO-EQ,1100100001363,367.15,300.45,298795,0.05,1
NSECM,17971,8,SBICARD,SBICARD-EQ,EQ,SBICARD-EQ,1100100017971,1219.4,813,97814,0.05,1
NSECM,3688,8,VIKASWSP,VIKASWSP-EQ,EQ,VIKASWSP-EQ,1100100003688,7,6.4,6685174,0.05,1
NSECM,9046,8,AGROPHOS,AGROPHOS-EQ,EQ,AGROPHOS-EQ,1100100009046,13.35,10.95,662963,0.05,1
NSECM,2176,8,AKG,AKG-EQ,EQ,AKG-EQ,1100100002176,112.7,102,346364,0.05,1
NSECM,13998,8,SITINET,SITINET-EQ,EQ,SITINET-EQ,1100100013998,0.95,0.85,28516160,0.05,1
NSECM,6385,8,CCHHL,CCHHL-EQ,EQ,CCHHL-EQ,1100100006385,5.15,4.25,5345296,0.05,1
NSECM,13565,8,RAMANEWS,RAMANEWS-EQ,EQ,RAMANEWS-EQ,1100100013565,20.3,13.6,4823970,0.05,1
NSECM,15239,8,BIRLAMONEY,BIRLAMONEY-EQ,EQ,BIRLAMONEY-EQ,1100100015239,53.4,35.6,1841054,0.05,1
NSECM,14428,8,GOLDBEES,GOLDBEES-EQ,EQ,GOLDBEES-EQ,1100100014428,46.35,30.91,2588456,0.01,1
NSECM,13816,8,DAAWAT,DAAWAT-EQ,EQ,DAAWAT-EQ,1100100013816,71.45,47.65,1679185,0.05,1
NSECM,14627,8,HILTON,HILTON-EQ,EQ,HILTON-EQ,1100100014627,11,10,406886,0.05,1
NSECM,9168,8,UTISXN50,UTISXN50-EQ,EQ,UTISXN50-EQ,1100100009168,49.59,33.07,106765,0.01,1
NSECM,18096,8,JUBLFOOD,JUBLFOOD-EQ,EQ,JUBLFOOD-EQ,1100100018096,3259.15,2666.65,33652,0.05,1
NSECM,9356,8,MSTCLTD,MSTCLTD-EQ,EQ,MSTCLTD-EQ,1100100009356,383,255.4,313279,0.05,1
NSECM,15129,8,RGL,RGL-EQ,EQ,RGL-EQ,1100100015129,378.9,252.6,316702,0.05,1
NSECM,275,8,AUROPHARMA,AUROPHARMA-EQ,EQ,AUROPHARMA-EQ,1100100000275,918.8,751.8,119531,0.05,1
NSECM,19578,8,UGARSUGAR,UGARSUGAR-EQ,EQ,UGARSUGAR-EQ,1100100019578,20.8,13.9,3678749,0.05,1
NSECM,9007,8,NOVARTIND,NOVARTIND-EQ,EQ,NOVARTIND-EQ,1100100009007,714.1,476.1,168020,0.05,1
NSECM,9348,8,IOB,IOB-EQ,EQ,IOB-EQ,1100100009348,18.95,15.55,5785819,0.05,1
NSECM,22433,8,HBANKETF,HBANKETF-EQ,EQ,HBANKETF-EQ,1100100022433,425.72,283.82,65793,0.01,1
NSECM,11441,8,LICNETFSEN,LICNETFSEN-EQ,EQ,LICNETFSEN-EQ,1100100011441,648.64,432.44,184992,0.01,1
NSECM,11460,8,JPASSOCIAT,JPASSOCIAT-EQ,EQ,JPASSOCIAT-EQ,1100100011460,8.65,7.85,12120933,0.05,1
NSECM,3761,8,RITES,RITES-EQ,EQ,RITES-EQ,1100100003761,309.05,206.05,388087,0.05,1
NSECM,742,8,COSMOFILMS,COSMOFILMS-EQ,EQ,COSMOFILMS-EQ,1100100000742,817.6,545.1,146762,0.05,1
NSECM,14501,8,BALAMINES,BALAMINES-EQ,EQ,BALAMINES-EQ,1100100014501,2101.9,1401.3,57090,0.05,1
NSECM,14440,8,NAHARSPING,NAHARSPING-EQ,EQ,NAHARSPING-EQ,1100100014440,123.9,112.1,847426,0.05,1
NSECM,3637,8,JUBLPHARMA,JUBLPHARMA-EQ,EQ,JUBLPHARMA-EQ,1100100003637,909.3,606.2,131884,0.05,1
NSECM,17400,8,NHPC,NHPC-EQ,EQ,NHPC-EQ,1100100017400,29.15,19.45,4108419,0.05,1
NSECM,381,8,SINTERCOM,SINTERCOM-EQ,EQ,SINTERCOM-EQ,1100100000381,106.6,71.1,791432,0.05,1
NSECM,11975,8,RML,RML-EQ,EQ,RML-EQ,1100100011975,444.15,363.45,247644,0.05,1
NSECM,24532,8,FILATEX,FILATEX-EQ,EQ,FILATEX-EQ,1100100024532,76.75,62.85,1432446,0.05,1
NSECM,4747,8,INDNIPPON,INDNIPPON-EQ,EQ,INDNIPPON-EQ,1100100004747,458.1,305.4,261933,0.05,1
NSECM,15146,8,JYOTHYLAB,JYOTHYLAB-EQ,EQ,JYOTHYLAB-EQ,1100100015146,176.5,117.7,679703,0.05,1
NSECM,13511,8,MUNJALAU,MUNJALAU-EQ,EQ,MUNJALAU-EQ,1100100013511,70.4,47,1703499,0.05,1
NSECM,6198,8,FCL,FCL-EQ,EQ,FCL-EQ,1100100006198,69.1,56.6,1591011,0.05,1
NSECM,30835,8,PILITA,PILITA-EQ,EQ,PILITA-EQ,1100100030835,19.8,13.2,6060414,0.05,1
NSECM,16921,8,20MICRONS,20MICRONS-EQ,EQ,20MICRONS-EQ,1100100016921,45,30,1153868,0.05,1
NSECM,19049,8,SANCO,SANCO-EQ,EQ,SANCO-EQ,1100100019049,12.65,10.35,336286,0.05,1
NSECM,17507,8,ADHUNIKIND,ADHUNIKIND-EQ,EQ,ADHUNIKIND-EQ,1100100017507,22.95,18.85,1529174,0.05,1
NSECM,20329,8,CGCL,CGCL-EQ,EQ,CGCL-EQ,1100100020329,421.6,281.1,284488,0.05,1
NSECM,22739,8,N100,N100-EQ,EQ,N100-EQ,1100100022739,1112.26,741.52,82004,0.01,1
NSECM,14314,8,TTL,TTL-EQ,EQ,TTL-EQ,1100100014314,56.4,37.6,702986,0.05,1
NSECM,19761,8,ADFFOODS,ADFFOODS-EQ,EQ,ADFFOODS-EQ,1100100019761,1064.7,709.8,112687,0.05,1
NSECM,193,8,ARVIND,ARVIND-EQ,EQ,ARVIND-EQ,1100100000193,88.9,59.3,1349512,0.05,1
NSECM,136,8,ANDHRSUGAR,ANDHRSUGAR-EQ,EQ,ANDHRSUGAR-EQ,1100100000136,374.15,249.45,320703,0.05,1
NSECM,2268,8,MOTOGENFIN,MOTOGENFIN-EQ,EQ,MOTOGENFIN-EQ,1100100002268,20.8,17.1,1266379,0.05,1
NSECM,3456,8,TATAMOTORS,TATAMOTORS-EQ,EQ,TATAMOTORS-EQ,1100100003456,350.4,286.7,312108,0.05,1
NSECM,20760,8,RPPINFRA,RPPINFRA-EQ,EQ,RPPINFRA-EQ,1100100020760,82.95,55.35,739039,0.05,1
NSECM,385,8,MAHLOG,MAHLOG-EQ,EQ,MAHLOG-EQ,1100100000385,701.8,467.9,170981,0.05,1
NSECM,2259,8,MOREPENLAB,MOREPENLAB-EQ,EQ,MOREPENLAB-EQ,1100100002259,42.2,28.2,2840526,0.05,1
NSECM,12304,8,JSLHISAR,JSLHISAR-EQ,EQ,JSLHISAR-EQ,1100100012304,143.5,95.7,835916,0.05,1
NSECM,2307,8,MUNJALSHOW,MUNJALSHOW-EQ,EQ,MUNJALSHOW-EQ,1100100002307,182.2,121.5,658517,0.05,1
NSECM,1465,8,ACCURACY,ACCURACY-EQ,EQ,ACCURACY-EQ,1100100001465,55.75,50.45,492331,0.05,1
NSECM,20560,8,DOLLAR,DOLLAR-EQ,EQ,DOLLAR-EQ,1100100020560,306.75,204.55,391114,0.05,1
NSECM,13197,8,GSPL,GSPL-EQ,EQ,GSPL-EQ,1100100013197,333.3,222.2,359966,0.05,1
NSECM,2472,8,OILCOUNTUB,OILCOUNTUB-EQ,EQ,OILCOUNTUB-EQ,1100100002472,5.1,4.7,1448267,0.05,1
NSECM,13776,8,GESHIP,GESHIP-EQ,EQ,GESHIP-EQ,1100100013776,389.15,259.45,308335,0.05,1
NSECM,13236,8,SADBHAV,SADBHAV-EQ,EQ,SADBHAV-EQ,1100100013236,86.7,57.8,1384061,0.05,1
NSECM,11905,8,GENUSPOWER,GENUSPOWER-EQ,EQ,GENUSPOWER-EQ,1100100011905,68.75,45.85,1745151,0.05,1
NSECM,11647,8,KOTARISUG,KOTARISUG-EQ,EQ,KOTARISUG-EQ,1100100011647,27.35,18.25,2710456,0.05,1
NSECM,13925,8,NFL,NFL-EQ,EQ,NFL-EQ,1100100013925,66.65,54.55,1649815,0.05,1
NSECM,4279,8,DENORA,DENORA-EQ,EQ,DENORA-EQ,1100100004279,322.3,214.9,173592,0.05,1
NSECM,2379,8,NATNLSTEEL,NATNLSTEEL-EQ,EQ,NATNLSTEEL-EQ,1100100002379,5.25,4.75,1455149,0.05,1
NSECM,17279,8,BLS,BLS-EQ,EQ,BLS-EQ,1100100017279,130.4,87,919898,0.05,1
NSECM,15017,8,MAANALU,MAANALU-EQ,EQ,MAANALU-EQ,1100100015017,178.65,119.15,221071,0.05,1
NSECM,866,8,DHARSUGAR,DHARSUGAR-EQ,EQ,DHARSUGAR-EQ,1100100000866,7.5,6.8,1085639,0.05,1
NSECM,14418,8,ASTRAL,ASTRAL-EQ,EQ,ASTRAL-EQ,1100100014418,3049.55,2033.05,39327,0.05,1
NSECM,1023,8,FEDERALBNK,FEDERALBNK-EQ,EQ,FEDERALBNK-EQ,1100100001023,92.1,75.4,1194013,0.05,1
NSECM,14106,8,AUTOIND,AUTOIND-EQ,EQ,AUTOIND-EQ,1100100014106,37.3,33.8,883802,0.05,1
NSECM,2711,8,PRECOT,PRECOT-EQ,EQ,PRECOT-EQ,1100100002711,116.25,105.25,392399,0.05,1
NSECM,5475,8,GRSE,GRSE-EQ,EQ,GRSE-EQ,1100100005475,245.85,163.95,487991,0.05,1
NSECM,21238,8,AUBANK,AUBANK-EQ,EQ,AUBANK-EQ,1100100021238,1307.4,1069.7,84038,0.05,1
NSECM,10576,8,NIFTYBEES,NIFTYBEES-EQ,EQ,NIFTYBEES-EQ,1100100010576,192.91,128.61,621912,0.01,1
NSECM,5385,8,AAVAS,AAVAS-EQ,EQ,AAVAS-EQ,1100100005385,2638.95,1759.35,45465,0.05,1
NSECM,10990,8,RADICO,RADICO-EQ,EQ,RADICO-EQ,1100100010990,663.2,442.2,180816,0.05,1
NSECM,1593,8,MGEL,MGEL-EQ,EQ,MGEL-EQ,1100100001593,54.5,36.4,820315,0.05,1
NSECM,13538,8,TECHM,TECHM-EQ,EQ,TECHM-EQ,1100100013538,1129.3,924,96729,0.05,1
NSECM,5428,8,TRIGYN,TRIGYN-EQ,EQ,TRIGYN-EQ,1100100005428,76.8,62.9,1006693,0.05,1
NSECM,17547,8,AMRUTANJAN,AMRUTANJAN-EQ,EQ,AMRUTANJAN-EQ,1100100017547,629.45,419.65,190612,0.05,1
NSECM,14299,8,PFC,PFC-EQ,EQ,PFC-EQ,1100100014299,150.5,123.2,728662,0.05,1
NSECM,399,8,NIACL,NIACL-EQ,EQ,NIACL-EQ,1100100000399,195.9,130.6,611407,0.05,1
NSECM,15409,8,NESCO,NESCO-EQ,EQ,NESCO-EQ,1100100015409,682.7,455.2,175727,0.05,1
NSECM,2481,8,ONWARDTEC,ONWARDTEC-EQ,EQ,ONWARDTEC-EQ,1100100002481,141.4,94.3,532518,0.05,1
NSECM,13951,8,PARACABLES,PARACABLES-EQ,EQ,PARACABLES-EQ,1100100013951,11,7.4,6021180,0.05,1
NSECM,11909,8,SWELECTES,SWELECTES-EQ,EQ,SWELECTES-EQ,1100100011909,234.6,192,468814,0.05,1
NSECM,2354,8,KARDA,KARDA-EQ,EQ,KARDA-EQ,1100100002354,118.25,107.05,887690,0.05,1
NSECM,13982,8,JASH,JASH-EQ,EQ,JASH-EQ,1100100013982,336.35,224.25,356755,0.05,1
NSECM,14977,8,POWERGRID,POWERGRID-EQ,EQ,POWERGRID-EQ,1100100014977,246.55,201.75,444685,0.05,1
NSECM,144,8,GODREJAGRO,GODREJAGRO-EQ,EQ,GODREJAGRO-EQ,1100100000144,575.5,383.7,208398,0.05,1
NSECM,3963,8,GOCLCORP,GOCLCORP-EQ,EQ,GOCLCORP-EQ,1100100003963,269.45,179.65,445309,0.05,1
NSECM,15377,8,PDMJEPAPER,PDMJEPAPER-EQ,EQ,PDMJEPAPER-EQ,1100100015377,30.35,20.25,3104864,0.05,1
NSECM,1348,8,HEROMOTOCO,HEROMOTOCO-EQ,EQ,HEROMOTOCO-EQ,1100100001348,3590.55,2937.75,30564,0.05,1
NSECM,7919,8,BYKE,BYKE-EQ,EQ,BYKE-EQ,1100100007919,23.45,19.25,1311198,0.05,1
NSECM,17541,8,DAMODARIND,DAMODARIND-EQ,EQ,DAMODARIND-EQ,1100100017541,36.1,24.1,761909,0.05,1
NSECM,11699,8,PATELENG,PATELENG-EQ,EQ,PATELENG-EQ,1100100011699,15.95,10.65,7518462,0.05,1
NSECM,11032,8,SANGINITA,SANGINITA-EQ,EQ,SANGINITA-EQ,1100100011032,25.85,21.15,564653,0.05,1
NSECM,11655,8,JBMA,JBMA-EQ,EQ,JBMA-EQ,1100100011655,547.9,365.3,218993,0.05,1
NSECM,10473,8,POWERMECH,POWERMECH-EQ,EQ,POWERMECH-EQ,1100100010473,619.35,412.95,193740,0.05,1
NSECM,3267,8,SREINFRA,SREINFRA-EQ,EQ,SREINFRA-EQ,1100100003267,8.1,5.4,14814383,0.05,1
NSECM,18504,8,TVVISION,TVVISION-EQ,EQ,TVVISION-EQ,1100100018504,1.75,1.65,1142685,0.05,1
NSECM,19265,8,BLISSGVS,BLISSGVS-EQ,EQ,BLISSGVS-EQ,1100100019265,155.75,103.85,770402,0.05,1
NSECM,11915,8,YESBANK,YESBANK-EQ,EQ,YESBANK-EQ,1100100011915,18.75,12.55,6389001,0.05,1
NSECM,17945,8,SUVENPHAR,SUVENPHAR-EQ,EQ,SUVENPHAR-EQ,1100100017945,579.15,386.15,206961,0.05,1
NSECM,936,8,DPABHUSHAN,DPABHUSHAN-EQ,EQ,DPABHUSHAN-EQ,1100100000936,140.3,93.6,727733,0.05,1
NSECM,3048,8,SCI,SCI-EQ,EQ,SCI-EQ,1100100003048,148.2,98.8,809558,0.05,1
NSECM,11743,8,JINDALPHOT,JINDALPHOT-EQ,EQ,JINDALPHOT-EQ,1100100011743,50.5,45.7,335447,0.05,1
NSECM,7353,8,SETFNN50,SETFNN50-EQ,EQ,SETFNN50-EQ,1100100007353,431.28,287.52,18231,0.01,1
NSECM,19111,8,NBIFIN,NBIFIN-EQ,EQ,NBIFIN-EQ,1100100019111,2199.7,1466.5,54550,0.05,1
NSECM,17851,8,DLINKINDIA,DLINKINDIA-EQ,EQ,DLINKINDIA-EQ,1100100017851,133.2,88.8,900900,0.05,1
NSECM,16783,8,GET&D,GET&D-EQ,EQ,GET&D-EQ,1100100016783,154.05,102.75,778637,0.05,1
NSECM,2606,8,LEMONTREE,LEMONTREE-EQ,EQ,LEMONTREE-EQ,1100100002606,48.05,32.05,2496368,0.05,1
NSECM,3435,8,AGCNET,AGCNET-EQ,EQ,AGCNET-EQ,1100100003435,1056.6,956,99360,0.05,1
NSECM,14677,8,GUJAPOLLO,GUJAPOLLO-EQ,EQ,GUJAPOLLO-EQ,1100100014677,254.8,169.9,414044,0.05,1
NSECM,6066,8,ATGL,ATGL-EQ,EQ,ATGL-EQ,1100100006066,824,674.2,133077,0.05,1
NSECM,17486,8,EXPLEOSOL,EXPLEOSOL-EQ,EQ,EXPLEOSOL-EQ,1100100017486,599.25,399.55,200231,0.05,1
NSECM,17270,8,ASPINWALL,ASPINWALL-EQ,EQ,ASPINWALL-EQ,1100100017270,222,148,255658,0.05,1
NSECM,40,8,AEGISCHEM,AEGISCHEM-EQ,EQ,AEGISCHEM-EQ,1100100000040,346.4,231,346369,0.05,1
NSECM,31234,8,SCHNEIDER,SCHNEIDER-EQ,EQ,SCHNEIDER-EQ,1100100031234,119.9,80,1000411,0.05,1
NSECM,1162,8,GTL,GTL-EQ,EQ,GTL-EQ,1100100001162,6.9,6.3,5143604,0.05,1
NSECM,21113,8,BFINVEST,BFINVEST-EQ,EQ,BFINVEST-EQ,1100100021113,372.5,248.4,322095,0.05,1
NSECM,17022,8,MAWANASUG,MAWANASUG-EQ,EQ,MAWANASUG-EQ,1100100017022,39.95,36.15,1279121,0.05,1
NSECM,5264,8,PDSMFL,PDSMFL-EQ,EQ,PDSMFL-EQ,1100100005264,798,532,150367,0.05,1
NSECM,20063,8,SASTASUNDR,SASTASUNDR-EQ,EQ,SASTASUNDR-EQ,1100100020063,154.55,103.05,776367,0.05,1
NSECM,15234,8,AMBIKCO,AMBIKCO-EQ,EQ,AMBIKCO-EQ,1100100015234,1189,792.7,100920,0.05,1
NSECM,13750,8,FLUOROCHEM,FLUOROCHEM-EQ,EQ,FLUOROCHEM-EQ,1100100013750,726.95,484.65,164994,0.05,1
NSECM,11573,8,FORCEMOT,FORCEMOT-EQ,EQ,FORCEMOT-EQ,1100100011573,1541.6,1027.8,77832,0.05,1
NSECM,7218,8,SBIETFQLTY,SBIETFQLTY-EQ,EQ,SBIETFQLTY-EQ,1100100007218,151.41,100.95,67921,0.01,1
NSECM,10397,8,JISLJALEQS,JISLJALEQS-EQ,EQ,JISLJALEQS-EQ,1100100010397,23.65,21.45,4434534,0.05,1
NSECM,2664,8,PIDILITIND,PIDILITIND-EQ,EQ,PIDILITIND-EQ,1100100002664,1884.6,1542,57928,0.05,1
NSECM,21339,8,STEELXIND,STEELXIND-EQ,EQ,STEELXIND-EQ,1100100021339,65.2,43.5,1839896,0.05,1
NSECM,11892,8,VHL,VHL-EQ,EQ,VHL-EQ,1100100011892,2031,1661.8,54156,0.05,1
NSECM,3078,8,SHANTIGEAR,SHANTIGEAR-EQ,EQ,SHANTIGEAR-EQ,1100100003078,151.3,100.9,793011,0.05,1
NSECM,11045,8,SATIA,SATIA-EQ,EQ,SATIA-EQ,1100100011045,100.25,66.85,1196799,0.05,1
NSECM,16875,8,SICAGEN,SICAGEN-EQ,EQ,SICAGEN-EQ,1100100016875,16.05,13.15,1293994,0.05,1
NSECM,19322,8,HISARMETAL,HISARMETAL-EQ,EQ,HISARMETAL-EQ,1100100019322,129.6,86.4,176579,0.05,1
NSECM,2435,8,NETFCONSUM,NETFCONSUM-EQ,EQ,NETFCONSUM-EQ,1100100002435,76.27,50.85,203669,0.01,1
NSECM,14618,8,CHEMBOND,CHEMBOND-EQ,EQ,CHEMBOND-EQ,1100100014618,242,161.4,439759,0.05,1
NSECM,6848,8,GREENLAM,GREENLAM-EQ,EQ,GREENLAM-EQ,1100100006848,1120.35,746.95,107093,0.05,1
NSECM,2056,8,HOMEFIRST,HOMEFIRST-EQ,EQ,HOMEFIRST-EQ,1100100002056,602.2,401.5,199241,0.05,1
NSECM,967,8,SUBEXLTD,SUBEXLTD-EQ,EQ,SUBEXLTD-EQ,1100100000967,40.75,33.35,2698738,0.05,1
NSECM,9581,8,METROPOLIS,METROPOLIS-EQ,EQ,METROPOLIS-EQ,1100100009581,2301.75,1534.55,52128,0.05,1
NSECM,16751,8,RANEENGINE,RANEENGINE-EQ,EQ,RANEENGINE-EQ,1100100016751,337,275.8,219711,0.05,1
NSECM,3724,8,VSTIND,VSTIND-EQ,EQ,VSTIND-EQ,1100100003724,4172.8,2781.9,28752,0.05,1
NSECM,19937,8,KILITCH,KILITCH-EQ,EQ,KILITCH-EQ,1100100019937,87.8,71.9,506671,0.05,1
NSECM,3321,8,SPMLINFRA,SPMLINFRA-EQ,EQ,SPMLINFRA-EQ,1100100003321,13.2,10.8,1198464,0.05,1
NSECM,3509,8,TNPETRO,TNPETRO-EQ,EQ,TNPETRO-EQ,1100100003509,61.85,41.25,1939784,0.05,1
NSECM,19084,8,NETFIT,NETFIT-EQ,EQ,NETFIT-EQ,1100100019084,31.3,20.88,229450,0.01,1
NSECM,350,8,BANARISUG,BANARISUG-EQ,EQ,BANARISUG-EQ,1100100000350,2133.7,1422.5,56228,0.05,1
NSECM,477,8,BIRLACABLE,BIRLACABLE-EQ,EQ,BIRLACABLE-EQ,1100100000477,80.3,53.6,980999,0.05,1
NSECM,3103,8,SHREECEM,SHREECEM-EQ,EQ,SHREECEM-EQ,1100100003103,30409,24880.1,3608,0.05,1
NSECM,3426,8,TATAPOWER,TATAPOWER-EQ,EQ,TATAPOWER-EQ,1100100003426,122.7,100.4,894695,0.05,1
NSECM,7851,8,RAMCOSYS,RAMCOSYS-EQ,EQ,RAMCOSYS-EQ,1100100007851,707.7,471.8,169560,0.05,1
NSECM,29124,8,PCJEWELLER,PCJEWELLER-EQ,EQ,PCJEWELLER-EQ,1100100029124,37.2,24.8,3225714,0.05,1
NSECM,21174,8,CDSL,CDSL-EQ,EQ,CDSL-EQ,1100100021174,729.05,486.05,164587,0.05,1
NSECM,25392,8,PANAMAPET,PANAMAPET-EQ,EQ,PANAMAPET-EQ,1100100025392,196.4,131,610864,0.05,1
NSECM,5851,8,KOTAKBKETF,KOTAKBKETF-EQ,EQ,KOTAKBKETF-EQ,1100100005851,429.39,286.27,23443,0.01,1
NSECM,14450,8,IBREALEST,IBREALEST-EQ,EQ,IBREALEST-EQ,1100100014450,120.35,80.25,996623,0.05,1
NSECM,15007,8,MANGCHEFER,MANGCHEFER-EQ,EQ,MANGCHEFER-EQ,1100100015007,97.85,65.25,1226157,0.05,1
NSECM,18142,8,EMMBI,EMMBI-EQ,EQ,EMMBI-EQ,1100100018142,95.75,63.85,578471,0.05,1
NSECM,9342,8,PNC,PNC-EQ,EQ,PNC-EQ,1100100009342,25.9,21.2,473070,0.05,1
NSECM,772,8,DABUR,DABUR-EQ,EQ,DABUR-EQ,1100100000772,578.7,473.5,189113,0.05,1
NSECM,14732,8,DLF,DLF-EQ,EQ,DLF-EQ,1100100014732,334.65,273.85,326741,0.05,1
NSECM,10604,8,BHARTIARTL,BHARTIARTL-EQ,EQ,BHARTIARTL-EQ,1100100010604,575.1,470.6,190944,0.05,1
NSECM,9939,8,ONEPOINT,ONEPOINT-EQ,EQ,ONEPOINT-EQ,1100100009939,13.1,11.9,819944,0.05,1
NSECM,16725,8,RPGLIFE,RPGLIFE-EQ,EQ,RPGLIFE-EQ,1100100016725,471.1,314.1,254700,0.05,1
NSECM,4007,8,CORALFINAC,CORALFINAC-EQ,EQ,CORALFINAC-EQ,1100100004007,24.5,20.1,1317882,0.05,1
NSECM,11856,8,SHAHALLOYS,SHAHALLOYS-EQ,EQ,SHAHALLOYS-EQ,1100100011856,8.95,8.15,647379,0.05,1
NSECM,13688,8,GATI,GATI-EQ,EQ,GATI-EQ,1100100013688,124.9,83.3,960568,0.05,1
NSECM,17685,8,GPTINFRA,GPTINFRA-EQ,EQ,GPTINFRA-EQ,1100100017685,49,32.7,951112,0.05,1
NSECM,11841,8,KENNAMET,KENNAMET-EQ,EQ,KENNAMET-EQ,1100100011841,1330.2,886.8,90198,0.05,1
NSECM,14068,8,SAGCEM,SAGCEM-EQ,EQ,SAGCEM-EQ,1100100014068,886.85,591.25,135289,0.05,1
NSECM,16959,8,ALKALI,ALKALI-EQ,EQ,ALKALI-EQ,1100100016959,61.25,40.85,332967,0.05,1
NSECM,31837,8,SREEL,SREEL-EQ,EQ,SREEL-EQ,1100100031837,175.55,117.05,683522,0.05,1
NSECM,467,8,HDFCLIFE,HDFCLIFE-EQ,EQ,HDFCLIFE-EQ,1100100000467,774.55,633.75,141395,0.05,1
NSECM,10717,8,TIMESGTY,TIMESGTY-EQ,EQ,TIMESGTY-EQ,1100100010717,27.35,22.45,294075,0.05,1
NSECM,10114,8,GBGLOBAL,GBGLOBAL-EQ,EQ,GBGLOBAL-EQ,1100100010114,7.55,6.85,108377,0.05,1
NSECM,24292,8,VSTTILLERS,VSTTILLERS-EQ,EQ,VSTTILLERS-EQ,1100100024292,2230.35,1486.95,53798,0.05,1
NSECM,11195,8,INDIGO,INDIGO-EQ,EQ,INDIGO-EQ,1100100011195,1828.1,1495.8,60038,0.05,1
NSECM,1521,8,INDIAGLYCO,INDIAGLYCO-EQ,EQ,INDIAGLYCO-EQ,1100100001521,589.7,393.2,203478,0.05,1
NSECM,6364,8,NATIONALUM,NATIONALUM-EQ,EQ,NATIONALUM-EQ,1100100006364,65.75,53.85,1671593,0.05,1
NSECM,1145,8,GIPCL,GIPCL-EQ,EQ,GIPCL-EQ,1100100001145,97.65,65.15,1228462,0.05,1
NSECM,22423,8,TOTAL,TOTAL-EQ,EQ,TOTAL-EQ,1100100022423,49.4,44.7,467806,0.05,1
NSECM,11596,8,LINCOLN,LINCOLN-EQ,EQ,LINCOLN-EQ,1100100011596,292.5,195,410239,0.05,1
NSECM,21383,8,PALASHSECU,PALASHSECU-EQ,EQ,PALASHSECU-EQ,1100100021383,56.85,51.45,327101,0.05,1
NSECM,15204,8,ARIES,ARIES-EQ,EQ,ARIES-EQ,1100100015204,113.15,75.45,425241,0.05,1
NSECM,29598,8,REPCOHOME,REPCOHOME-EQ,EQ,REPCOHOME-EQ,1100100029598,415.4,277,288845,0.05,1
NSECM,4892,8,SAREGAMA,SAREGAMA-EQ,EQ,SAREGAMA-EQ,1100100004892,1967.75,1311.85,60982,0.05,1
NSECM,20852,8,ZEELEARN,ZEELEARN-EQ,EQ,ZEELEARN-EQ,1100100020852,13.65,9.15,8771894,0.05,1
NSECM,447,8,TATASTLBSL,TATASTLBSL-EQ,EQ,TATASTLBSL-EQ,1100100000447,56.8,37.9,2111432,0.05,1
NSECM,11236,8,JSL,JSL-EQ,EQ,JSL-EQ,1100100011236,84,56,1428084,0.05,1
NSECM,330,8,VALIANTORG,VALIANTORG-EQ,EQ,VALIANTORG-EQ,1100100000330,1514.2,1009.5,79232,0.05,1
NSECM,703,8,DICIND,DICIND-EQ,EQ,DICIND-EQ,1100100000703,485.15,323.45,247336,0.05,1
NSECM,1663,8,ATFL,ATFL-EQ,EQ,ATFL-EQ,1100100001663,983.9,656,121943,0.05,1
NSECM,3857,8,VARROC,VARROC-EQ,EQ,VARROC-EQ,1100100003857,476.15,317.45,251962,0.05,1
NSECM,619,8,CENTENKA,CENTENKA-EQ,EQ,CENTENKA-EQ,1100100000619,314.6,209.8,381380,0.05,1
NSECM,19292,8,TERASOFT,TERASOFT-EQ,EQ,TERASOFT-EQ,1100100019292,40.35,36.55,409138,0.05,1
NSECM,480,8,BIRLACORPN,BIRLACORPN-EQ,EQ,BIRLACORPN-EQ,1100100000480,1022.5,681.7,117356,0.05,1
NSECM,2350,8,NURECA,NURECA-EQ,EQ,NURECA-EQ,1100100002350,693.1,462.1,173123,0.05,1
NSECM,14043,8,SARLAPOLY,SARLAPOLY-EQ,EQ,SARLAPOLY-EQ,1100100014043,32.3,21.6,2730548,0.05,1
NSECM,2794,8,RSWM,RSWM-EQ,EQ,RSWM-EQ,1100100002794,214.2,175.3,513455,0.05,1
NSECM,13081,8,TRIVENI,TRIVENI-EQ,EQ,TRIVENI-EQ,1100100013081,106.65,71.15,1124644,0.05,1
