ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,45015,2,FINNIFTY,FINNIFTY2131015900PE,OPTIDX,FINNIFTY-OPTIDX,2106900045015,442.55,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,15900,4
NSEFO,39475,2,BANKNIFTY,BANKNIFTY2131836400CE,OPTIDX,BANKNIFTY-OPTIDX,2107700039475,2350.35,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,36400,3
NSEFO,39615,2,NIFTY,NIFTY21MAR16000CE,OPTIDX,NIFTY-OPTIDX,2108400039615,288.7,0.05,5001,0.05,75,-1,Nifty 50,2021-03-25T14:30:00,16000,3
NSEFO,56163,2,FINNIFTY,FINNIFTY2131816400PE,OPTIDX,FINNIFTY-OPTIDX,2107700056163,1157.5,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,16400,4
NSEFO,59004,2,BANKNIFTY,BANKNIFTY2140134800PE,OPTIDX,BANKNIFTY-OPTIDX,2109100059004,2545.8,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-01T14:30:00,34800,4
NSEFO,62409,2,NIFTY,NIFTY21MAY16350CE,OPTIDX,NIFTY-OPTIDX,2114700062409,782.6,42.5,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,16350,3
NSEFO,45358,2,FINNIFTY,FINNIFTY21MAR14100CE,OPTIDX,FINNIFTY-OPTIDX,2108400045358,4143.75,866.95,5001,0.05,40,-1,Nifty Fin Service,2021-03-25T14:30:00,14100,3
NSEFO,39255,2,NIFTY,NIFTY21JUN11500PE,OPTIDX,NIFTY-OPTIDX,2117500039255,86.45,13.15,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,11500,4
NSEFO,43014,2,BANKNIFTY,BANKNIFTY2140834000CE,OPTIDX,BANKNIFTY-OPTIDX,2109800043014,5563.95,232.45,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,34000,3
NSEFO,52100,2,BANKNIFTY,BANKNIFTY2141536000PE,OPTIDX,BANKNIFTY-OPTIDX,2110500052100,3855.3,181.5,2501,0.05,25,-1,Nifty Bank,2021-04-15T14:30:00,36000,4
NSEFO,43853,2,NIFTY,NIFTY2140815000CE,OPTIDX,NIFTY-OPTIDX,2109800043853,1238.8,0.05,5001,0.05,75,-1,Nifty 50,2021-04-08T14:30:00,15000,3
NSEFO,62420,2,NIFTY,NIFTY21MAY16600PE,OPTIDX,NIFTY-OPTIDX,2114700062420,2538.05,914.95,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,16600,4
